year,bts_apex_pred_biom,bts_motile_epi_biom,ssl_seak_pup_pred,ssl_seak_np_pred,pti_lat,pti_lon,sb_repsuc_comu_laz,sb_repsuc_tbmu_laz,sb_repsuc_ftsp_laz,sb_repsuc_lsp_laz,secm_mesozoop_dens,secm_cop_comm_size,secm_lg_cal_cop_dens,secm_sm_cal_cop_dens,secm_euph_dens,secm_hyp_amph,secm_gast_dens,chla_biom,chla_peak,secm_pink_cpue,secm_chum_cpue,secm_sock_cpue,secm_coho_cpue,secm_chin_cpue,sst_egoa_coastwatch_junjulaug,stka_herr_matbiom,crg_herr_matbiom,bts_egoa_temp_sum_1to5m,bts_egoa_temp_sum_195to205m,ll_egoa_temp_sum_246to255m,secm_temp_sum_10m,pdo_djf,enso_dj,eke_rega_djf,eke_rega_mam,eke_rega_jja,eke_regb_djf,eke_regb_mam,eke_regb_jja,sbrd_meanhatch_comu_laz,sbrd_meanhatch_tbmu_laz,sbrd_meanhatch_rhau_laz,sbrd_meanhatch_ftsp_laz,sbrd_meanhatch_lhsp_laz,sbrd_meanhatch_gwgu_laz,se_co,se_pi,akclim_goa_n57w137,akclim_goa_n54w134,se_her_roe,akclim_goa_egoa_win_sst,akclim_goa_egoa_spr_sst,bts_pcod,bts_wpol,bts_atf,bts_hal,bts_fsol,bts_rxsol,bts_sblf,bts_sthrny,bts_pop,bts_rocksol,bts_nrcksol,bts_dsol,bts_esol,bts_btrsol,bts_akpl,bts_stflnd,bts_dpssol,bts_sandsol,bts_rerock,bts_nrock,bts_dusky,bts_shrpchrock,bts_shrtrkrrock,bts_sgrock,bts_rbndrock,bts_hlqnrock,bts_yerock,bts_atka,bts_bgskat,gb_hump_crud_br_ja,ssl_west_pup_pred,ssl_west_np_pred,ssl_east_pup_pred,ssl_east_np_pred,ssl_cent_pup_pred,ssl_cent_np_pred,sb_repsuc_comu_chow,sb_repsuc_tbmu_chow,sb_repsuc_hpuff_chow,sb_repsuc_tpuf_chow,sb_repsuc_blk_chow,sb_repsuc_pauk_chow,sb_repsuc_tpuf_amat,sb_repsuc_blk_amat,sb_repsuc_ftsp_amat,foci_ich_ammper,foci_ich_athsto,foci_ich_batspp,foci_ich_gadcha,foci_ich_gadmac,foci_ich_hipela,foci_ich_hipste,foci_ich_lepbil,foci_ich_leppol,foci_ich_plaste,foci_ich_sebspp,foci_ich_steleu,shel_aprmay_winddir,mid_il_capelin,sst_wgoa_coastwatch_junjulaug,bts_wgoa_temp_sum_1to5m,bts_wgoa_temp_sum_195to205m,ll_wgoa_temp_sum_246to255m,swln_temp_fall_0to10m,swln_temp_spr_0to10m,swln_temp_fall_176to226m,swln_temp_spr_176to226m,adfg_lmesh_temp_summ_bttm,swdln_sm_cal_cop_spr,swdln_sm_cal_cop_fll,swdln_lg_cal_cop_spr,swdln_lg_cal_cop_fll,swdln_cop_cmmty_sz_spr,eke_regc_djf,eke_regc_mam,eke_regc_jja,eke_regd_djf,eke_regd_mam,eke_regd_jja,sb_meanhatch_comu_chow,sb_meanhatch_tbmu_chow,sb_meanhatch_paau_chow,sb_meanhatch_hopu_chow,sb_meanhatch_tupu_chow,sb_meanhatch_tupu_chow_1,sb_meanhatch_gwgu_chow,sb_meanhatch_comu_eamt,sb_meanhatch_blkw_eamt,pav_shrimp_cpue,pav_capelin_cpue,pav_eulachon_cpue,pav_p_cod_cpue,pav_pollock_cpue,pav_jelly_cpue,chi_shrimp_cpue,chi_dogfish_cpue,chi_eulachon_cpue,chi_p_cod_cpue,chi_pollock_cpue,chi_jelly_cpue,pws_co,pws_pi,kod_co,kod_pi,ci_co,ci_pi,ch_co,ch_pi,sp_co,akclim_goa_n60w149,akclim_goa_n60w146,akclim_goa_wgoa_win_sst,akclim_goa_wgoa_spr_sst,akclim_gak1_salinity20m_fma,bts_sndsol,npi
2011,1469.651754,4217.1972735,7209.605635,7204.019921,49.459,135.373,0.47,0.51,0.62,0.51,1723.1,0.33,508.89,1014.47,44.24,4.49,7.2,2.1082091565,144,1.51,1.11,0.82,0.99,0.02,12.36608696,107765,21906,13.62795891,5.95194395,5.586404536,8.65,-0.986666667,-1.8,153.8333333,130.8333333,163.7,114,320.6666667,254.3333333,224,219,182,178,212,182,14.55110497,16.87442376,-15.9673913,-14.65217391,19419,0.421250032,0.470243264,248500.41523,386879.90627,882477.0534,186767.83292999998,131954.24616,55524.179435,81004.79091,38282.173065,512832.94365,61651.5819315,38309.401030525005,44202.531235,8092.981999,9843.5087355,5584.387375,17431.327725,25.440488195,0,15953.1720665,77.84377675,6382.67619045,46129.069835,56904.634425,2974.5479585,77.84377675,1102.9279084,5303.611814,13983.487785000001,1625.7304665,5,2619.334842,8054.22388,1104.87278,5535.576231,2284.71224,5905.318152,0.15,0.08,0.05,0,0,0.15,0.46,0,0.1,9.061,3.664,75.272,180.778,2.639,59.987,0.955,2.576,2.56,1.754,182.192,3.054,81.16714891,0.38,9.960978261,8.287732228,5.22895771,5.042045033,10.74,6.48,5.35,5.3,5.710982906,0.021409133,0.068662535,0.10033451,0.023071544,0.824145786,179,159.3333333,316,261.6333333,119.2,33.36666667,201,200,187,214,206,NA,191,234,NA,0.629844118,-4.363335486,-0.517823077,2.378730987,5.141096586,2.990001829,3.353776393,1.098195539,-0.736004628,1.950720005,5.127012021,3.270899376,12.21532471,17.10201733,12.24776626,16.64123979,11.58019151,13.4951207,10.41382306,11.83288352,11.42883708,3.369565217,-3.72826087,0.269945923,0.38980745,31.484,828.9696748,1011.13
2012,NA,NA,7294.252152,7277.365058,59.014,137.345,0.69,0.55,0.83,0.59,1464.5,0.27,341.89,903.29,34.29,17.82,21.13,1.915273119,164,3.52,3.14,2,2.16,0.12,11.39934783,76615,21384,NA,NA,5.392518146,8.48,-1.34,-1.1,86.43333333,100.8,146.5666667,72,84,179.6666667,224,228,182,163,210,189,15.17060987,18.3671422,-11.40217391,-7.358695652,13231,-0.533634764,-0.345613029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,2639.434968,8217.298274,1125.2933,5756.692616,2367.769519,6362.180043,0.57,0.53,0.4,0.43,0.04,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.06675359,0.55,9.509130435,NA,NA,5.010868272,11.09,6.24,5.29,5.29,5.422078947,0.051288378,0.072393647,0.147040054,0.027063843,0.741396745,136,198.6666667,108,34.06666667,359.3,657.1666667,198,197,185,213,209,188,188,NA,NA,1.645841342,-3.727465066,-2.851185691,3.921714378,3.582546324,4.207793746,2.901154561,0.522507117,1.138408631,2.949688332,5.908469062,2.523222766,13.3762813,18.30756945,12.50172289,17.15455466,12.49326085,14.57956391,10.38322491,13.6783979,12.59428308,4.543478261,-2.152173913,-0.738394356,-0.395308923,31.3795,NA,1010.33
2013,1256.3092113,4689.45144,7318.657209,7318.316212,51.541,129.287,0.67,0.52,0.46,0.82,1170.3,0.42,349.26,477.13,35.37,11.25,19.88,2.4309427085,132,2.14,3.12,2.04,1.69,0.24,12.93663043,74131,19773,13.81308175,5.648501781,5.25768989,8.83,-0.346666667,-0.43,238.5,166.5666667,37.5,256,186,174,219,218,177,178,216,178,15.14816941,17.43167506,-5.315217391,0.576086957,5688,0.195454932,0.319124071,267380.60206,564569.19914,726939.93915,154448.2857,113473.34129,61256.22279,46823.844985,46370.111015,949557.1099500001,67936.9044975,41081.013295,43107.50643,9164.139386,4249.3000585,4430.563602,14632.958627850001,36.644647265,0,10753.8041955,431.76886705,10729.5809535,55172.82183,9550.2661756,3781.7875809999996,431.76886705,425.1317554,1267.358936055,11829.8237095,1168.3955115,4.1,2657.576471,8330.853219,1126.265558,5902.221319,2431.888489,6912.87251,0.45,0.32,0.16,0.29,0.01,0.33,0.23,0.41,0.1,21.22,2.85,40.719,1871.007,55.656,32.293,1.469,10.458,13.207,4.516,145.927,2.484,12.2989772,0.56,10.42891304,8.561831772,5.043305762,5.0509199,11.18,5.21,5.24,5.1,5.594925776,0.08287938,0.037186702,0.197365403,0.030637044,0.704260757,196,123.6666667,49.66666667,44.6,392.8333333,196.4666667,206,202,182,215,208,197,181,236,194,0.521306273,-4.605170186,-3.260172004,3.548467295,5.539502758,3.843951354,3.397120893,-0.977501441,-0.147929106,3.510798914,5.06863728,2.545362193,13.33047775,17.60671365,13.06481053,16.18340566,11.83653678,13.72613821,11.79403599,12.77171595,12.60410016,5.717391304,-0.239130435,0.048303917,-0.033111437,31.3625,754.3208399,1010.31
2014,NA,NA,7308.664696,7303.799485,58.518,140.023,0.22,0.27,0.47,0.76,1418.6,0.28,340.53,868.78,46.83,16.56,6.22,2.7389182659999998,136,3.8,2.66,2.34,2.02,0.06,12.74119565,71726,13770,NA,NA,5.618933951,9.12,0.09,-0.42,46.7,53.06666667,90.1,106.3333333,203.3333333,237.6666667,235,230,168,155,203,182,14.58744304,17.37546022,-25.92391304,-12.31521739,16957,0.440357622,1.272101497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,2679.254053,8420.054289,1108.370895,5980.769547,2471.916731,7500.175262,0.61,0.44,0.54,0.76,0.51,0.44,0.4,0.11,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.19061193,0.08,11.40565217,NA,NA,5.150960912,13.33,6.84,5.43,5.51,5.980626598,0.065075329,0.075454831,0.219073504,0.028803535,0.770981538,107,127.6666667,346.6666667,25.13333333,14.76666667,40.73333333,201,201,183,208,196,192,179,237,195,-0.141722461,-4.605170186,0.002338558,2.273671082,5.822310293,3.523680762,2.735685665,1.719860608,0.04362063,2.321921901,6.224292505,1.361278058,12.28995873,18.40080432,12.88953811,17.3127752,12.30524807,15.67754022,11.31514503,14.49770396,12.51197889,-0.195652174,-7.434782609,0.804075931,1.3956047600000001,31.1245,NA,1009.81
2015,1359.68712115,6595.261129050001,7267.527035,7264.133055,57.072,141.688,0.79,0.83,0.68,0.66,1224.4,0.17,186.18,884.42,64.75,16.98,13.17,1.7840029409999998,144,2.45,2.82,1.72,2.22,0.32,13.30663043,64322,10650,14.16770563,5.90773331,5.505667991,9.61,2.42,0.55,161.1333333,203.5666667,30.2,341.3333333,312.6666667,43,234,231,170,188,204,188,14.66232301,16.7276437,-14.09782609,-1.684782609,8756,2.12541139,1.955320545,139678.843375,434156.216195,950688.0883500001,172235.251475,116198.47360000001,57753.064405000005,64966.10877,48061.394995,975395.2682,57424.8140875,23935.0197132105,28360.26225,8782.7470185,7062.6250475,2539.1113455,9928.1061775,121.04818034499999,13.68965643,12863.38022,44.439138095,32898.344635,48037.758755,24939.975154,4037.746574,44.439138095,1031.14991235,641.894676,11147.2354985,6712.100165,3,2715.723579,8460.053382,1083.157815,5943.468623,2507.167731,8047.199454,0,0,0.03,0.31,0,0.29,NA,NA,NA,16.499,1.598,19.607,13.846,0.37,8.412,0.054,3.341,0.431,0.44,350.205,7.779,118.4089081,0.06,11.565,10.45518596,5.373178912,4.908998811,12.51,7.22,5.48,6.1,6.350902349,0.043923238,0.044986573,0.342313945,0.015296271,0.886279105,210.6666667,264.6666667,30.33333333,78.4,208.8333333,470.4666667,NA,NA,185,210,207,NA,179,NA,NA,0.515738214,-4.605170186,-3.669123746,3.616933553,5.631250597,3.794103884,3.600140293,1.859223385,1.683726569,2.490101458,4.879381327,2.481291859,13.0760283,16.29948703,12.2382639,15.0036006,11.91256028,13.08592551,11.45527517,11.85590505,12.15948929,2.347826087,-2.52173913,1.843249428,1.728307412,31.007,243.7165854,1007.86
2016,NA,NA,7202.686221,7203.547761,58.778,139.636,0,0.06,0.66,0.7,1090.1,0.36,316.76,560.5,14.43,44.81,85.15,1.7549905639999999,152,4.35,3.33,2.45,2.48,0.18,13.68304348,74183,10193,NA,NA,5.194023589,10.2,1.43,2.48,347.2,384.1666667,76.03333333,144.3333333,227.3333333,360.3333333,NA,NA,171,174,210,196,14.87487565,17.36589173,-9.576086957,5.402173913,9769,1.697446187,2.196735754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2753.202165,8490.890535,1059.186843,5771.708488,2543.474362,8417.630442,0.48,0.42,0.74,0.81,0.32,0.74,NA,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.12556144,0.01,12.33336957,NA,NA,4.864984335,13.07,9.52,6.02,6.11,7.019774834,0.112781311,0.055623793,0.382457048,0.012798113,0.772268627,148,877.3333333,826.6666667,209.7333333,75.86666667,38.33333333,207,213,184,202,197,202,178,NA,NA,NA,NA,NA,NA,NA,NA,4.49403985,1.172482118,1.616059441,2.995950984,4.697928968,2.563789057,13.23382604,17.69895325,12.81146999,17.1151652,12.6677826,14.58640551,12.33195612,15.77249134,12.76847597,5.304347826,-2.630434783,1.654796783,2.195208847,30.861,NA,1006.59
2017,882.5561655,3777.5186515,7144.682295,7146.050858,47.105,137.562,NA,NA,NA,NA,1895.7,0.48,791.85,870.38,45.68,47.21,13.52,1.8951306115,112,0.35,0.62,0.43,1.95,0.13,12.63619565,62819,13431,14.04794409,5.953711193,5.421969283,8.56,0.88,-0.34,291.7333333,184.6333333,287.4,136.3333333,289.6666667,366.6666667,NA,NA,NA,NA,NA,NA,14.28774358,15.90697689,-24.5326087,-28.40217391,13923,1.172742107,0.775068698,56258.051632500006,156370.67728,538194.1918500001,153501.59776,122804.99609,59845.440665,86797.17525999999,54676.199385,1062891.61775,51362.9111315,25747.38025,33085.761275,6369.1340885,6306.436726,5765.868515,12767.970149499999,9.87655152,17.48096866,17802.339685,232.30761485,5118.567653,23835.869420000003,17013.913344,3452.661859,232.30761485,1257.95723795,155.5909256,18127.78965,366.36266176600003,1.6,2796.819052,8483.736382,1046.878743,5526.194072,2571.113476,8571.768839,0.66,0.53,0.06,0.02,0.22,0.46,0.37,0.1,0.09,34.751,4.961,3.476,481.296,4.941,57.874,0.557,13.851,5.345,1.142,58.254,3.063,70.03807823,0.01,10.99336957,9.374846225,5.583146281,5.318996187,11.94,6.16,5.13,5.4,6.154457084,0.066412359,0.076256443,0.346147209,0.028795864,0.839023589,113.6666667,75,156,93.66666667,59,57.26666667,201,206,184,207,208,197,183,NA,206,-0.399824795,-4.605170186,-2.445589787,2.664968711,5.43298008,4.140748946,3.583841109,0.857601736,0.05115641,1.754619922,4.996764792,-0.233967545,13.14047831,16.99095039,12.99012486,15.59837979,12.37187094,14.34064433,0.693147181,1.945910149,12.46702823,-1.434782609,-7.565217391,1.307609878,0.827733769,31.673,2112.786964,1010.26
2018,NA,NA,7075.072227,7081.805904,53.829,139.863,0.72,0.8,0.8,0.68,2418.9,0.22,486.83,1698.61,41.83,9.28,47.12,2.2918219795,108,1.17,1.76,0.57,0.81,0,12.56521739,55926,15983,NA,NA,5.556313444,8.92,0.523333333,-0.92,91.23333333,51.86666667,59.63333333,155,204.3333333,71,242,244,NA,180,208,205,14.35686694,16.868331,3.043478261,9.141304348,2926,0.703247248,1.047522144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2829.937243,8470.193016,1044.676379,5190.314956,2602.824461,8491.409119,0.66,0.56,0.67,0.61,0.35,0.14,0.39,0.09,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,10.47434783,NA,NA,5.132665021,13.25,5.88,5.76,5.88,6.020824859,0.025756619,0.060809798,0.363871425,0.019824748,0.933894339,157.3333333,191.6666667,212,242.6666667,56.06666667,27,202,204,191,203,200,200,180,243,202,2.300189726,-4.605170186,-3.684389549,2.5945455,5.309183305,1.833067346,4.401020571,-0.468005627,0.67851566,1.709056977,3.696585313,1.359754653,13.17751044,17.70161896,12.88363146,17.31120421,14.38398754,14.53381463,12.4223245,14.71275669,13.1645796,16.61956522,9.543478261,0.819520329,0.882647202,31.33,NA,1012.98
2019,995.45158535,4806.8646420000005,7020.568211,7037.808002,49.64,139.425,0.67,0.87,0.74,0.82,1630.5,0.22,264.88,960.73,120.04,16.08,43.93,1.8661016620000002,160,1.14,2.08,1.4,1.56,0.07,13.45880435,151775,59215,14.34631489,6.088573587,5.659140497,9.91,0.546666667,0.75,234.6666667,252.4,64.46666667,217,281,117,232,232,181,187,207,188,13.96715553,15.90522144,8.97826087,3.75,NA,1.66052477,1.670330642,88720.05172,174247.79269,557617.87005,142077.32115499998,96752.673075,52884.17201,162046.62909499998,47266.527375,821246.3021,49524.1423345,21245.330135,25335.487735000002,10238.865362,7281.857378000001,2450.4663555,15190.1881695,43.177409115,0,10728.5016535,412.38271175,7736.4739075,30674.837290000003,15559.4159451,3028.6853874999997,412.38271175,1559.6692710500001,1519.868062,11581.339625,5509.874323131,1.3,2854.364541,8446.342948,1057.510522,4886.497701,2630.763659,8273.025822,0.71,0.53,0.34,0.77,0,0.43,0.42,0.45,0.03,126.777,1.761,24.219,63.815,0.452,60.42,0.11,3.339,0.459,3.284,51.476,6.656,76.57110149,0.06,12.10141304,9.881981528,5.592911485,5.136202653,12.91,6.79,6.01,6.17,6.451123596,0.019301507,0.049648801,0.138871086,0.011243889,0.877971862,234.6666667,110.6666667,207,51.1,186.2666667,87.26666667,200,200,189,207,206,193,174,NA,186,3.314935269,-4.605170186,-4.605170186,2.195973795,4.454712636,3.456581236,4.669617609,0.864997437,-4.605170186,3.514660731,3.981321663,2.835036681,12.58039446,16.95119667,12.99760255,16.89848881,11.87438992,14.86982468,0,0,12.11800617,3.739130435,2.293478261,1.923265456,1.928943459,31.22533333,2908.615749,1009.4
2020,NA,NA,6975.502639,7000.118309,51.851,133.695,NA,NA,NA,NA,1586.8,0.48,669.53,732.19,43.48,17.86,7.93,1.9843267265,120,2.15,2.51,1.23,1.08,0.04,12.56119565,265316,101051,NA,NA,5.598104834,8.89,0.02,0.5,73.53333333,122.0333333,77.13333333,141.3333333,165,99.33333333,NA,NA,NA,NA,NA,NA,14.26408177,17.69773076,-7.532608696,-23.44565217,NA,1.091615899,0.973975421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,2871.838198,8477.473396,1079.553986,4691.626482,2664.701124,8050.384919,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.61265276,0.03,11.5198913,NA,NA,5.312958039,12.88,6.57,5.41,5.93,5.761584039,0.027478452,0.029476391,0.263565081,0.0113,0.905586454,183.3333333,275,60.66666667,326.6666667,497.3333333,69.2,NA,NA,NA,NA,NA,NA,NA,233,202,NA,NA,NA,NA,NA,NA,4.556630241,1.053814146,-1.672225586,2.996803129,5.272656276,2.040386958,12.44223113,17.999226,12.63241823,17.08052526,11.92513445,14.53467094,11.34396229,14.09424396,12.71272457,3.347826087,-4.27173913,1.173080343,1.133375489,31.114,NA,1011.76
2021,1061.93878665,3017.92764395,6955.268055,6962.020184,56.696,136.914,0.61,0.35,0.69,0.65,2129.1,0.34,558.51,1090.45,146.13,23.71,17.82,1.9119041635,136,0.88,2.25,0.9,1.29,0.04,12.58142857,245302,96472,13.35938774,5.916522406,5.532712578,8.89,-0.533333333,-1.05,113.5666667,161.8,61.06666667,184.3333333,243.3333333,111,222,220,180,184,213,190,14.03102508,16.680974,6.043478261,-3.076086957,15578,0.483673653,0.257394016,92087.796055,370242.283475,607980.75725,136274.98929,96754.022675,67429.83167,212786.37600500003,39480.05614,1144448.92545,60873.057478,21456.7875,23649.992415,18836.660434999998,4447.8682608,1338.253706,9744.581451,58.629420945,0,9289.6972685,1707.02668,5727.2312074500005,18279.37768,24730.724672599998,5803.828971999999,1707.02668,3626.0365208,474.5318277,21067.033155,3489.717851455,6.5,2892.01759,8559.466039,1105.686391,4553.288984,2698.546671,7939.278441,0.63,0.32,0.35,0.81,0.12,0.34,0.55,0.36,0.02,27.896,3.393,3.095,17.047,1.032,13.242,0.5,5.227,2.13,2.613,42.08,0.855,45.83810734,0.05,10.42857143,8.819142972,5.296933094,5.15729789,10.99,5.91,5.19,5,5.544821429,0.013266869,0.0257,0.2,0.03,0.937792168,136.3333333,429.6666667,65,326.8666667,229.5333333,19.7,197,198,188,209,199,192,179,231,194,1.569852133,-4.605170186,-3.272144754,2.128856511,5.984629365,4.923327328,NA,NA,NA,NA,NA,NA,11.39234978,17.0140253,11.38842743,16.53822918,11.52466627,13.14042135,10.59913161,13.85788303,10.74978491,4.413043478,-0.923913043,0.734123114,0.50374336,NA,3603.30341,1010.64
2022,NA,NA,6945.191251,NA,48.978,132.219,0.6,0.68,0.83,0.79,3022.9,0.29,749.35,1802.53,66.41,22.58,26.25,1.9850458545,128,1.45,2.08,1.49,0.61,0.2,13.0875,225820,63250,NA,NA,5.545407939,8.98,-1.44,-0.97,119.8666667,103.4666667,70.93333333,156.3333333,316.6666667,90.33333333,226,229,174,170,208,192,NA,NA,2.923913043,-7.554347826,NA,-0.228618832,0.589303829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2903.11331,8636.834871,1125.529768,4493.994115,2728.942112,7889.413283,0.74,0.54,0.71,0.71,0.68,0.25,0.42,0.34,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.59928456,0.0429,10.80478261,NA,NA,5.170800013,NA,5.73,NA,5.43,6.090191781,0.038,NA,0.26,NA,0.872483221,165.6666667,187.6666667,73.33333333,44.66666667,38.86666667,64.36666667,195,201,187,209,199,193,175,NA,192,0.553612087,-4.605170186,-4.605170186,2.053803169,4.756939318,1.962268476,3.224437828,0.770686758,-1.514696076,2.225298999,4.498909404,0.567491833,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.608695652,-2.27173913,-0.291589349,0.825787229,NA,NA,1010.52
