"Formula","Predictors","Num_Params","Raw_AIC","Complete_Yrs","Missing_Yrs","Guild_Sources","adjaic2"
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X12_copepodCom_EGoA + X15_salmonSharkBSAI_predAK","X06_Lmu_IntSprJunH + X01_habCompInd + X12_copepodCom_EGoA + X15_salmonSharkBSAI_predAK",4,26.2072104385125,19,5,"Growth, PreyNCC, PreyAK, PredAK",36.2072104385125
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X05_herring_NCC + X09_DFA_ChinAbundSnakeFall","X06_Lmu_IntSprJunH + X01_habCompInd + X05_herring_NCC + X09_DFA_ChinAbundSnakeFall",4,36.207532008542,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.207532008542
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X13_gadid_WAI","X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X13_gadid_WAI",4,36.2156372796616,24,0,"Growth, PreyNCC, PredNCC, PreyAK",36.2156372796616
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X03_HakeAge1 + X09_DFA_ChinAbundSnakeFall","X06_Lmu_IntSprJunH + X01_habCompInd + X03_HakeAge1 + X09_DFA_ChinAbundSnakeFall",4,36.2174195049804,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.2174195049804
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X04_CaliforniaMarketSquid_ + X09_DFA_ChinAbundSnakeFall","X06_Lmu_IntSprJunH + X01_habCompInd + X04_CaliforniaMarketSquid_ + X09_DFA_ChinAbundSnakeFall",4,36.2175583843322,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.2175583843322
"X16_SAR ~ X06_Lmu_IntSprJunH + X06_StomFull_May + X01_habCompInd + X08_DFA_DC_corm_3_WS","X06_Lmu_IntSprJunH + X06_StomFull_May + X01_habCompInd + X08_DFA_DC_corm_3_WS",4,34.2259720977612,23,1,"Growth, Growth, PreyNCC, PredNCC",36.2259720977612
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X01_habCompInd + X08_Loons_8_WS","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X01_habCompInd + X08_Loons_8_WS",4,30.2384395010124,21,3,"Growth, PreyNCC, PreyNCC, PredNCC",36.2384395010124
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X09_DFA_ChinAbundSnakeFall + X13_DFA_WGOA_DFA_seabirds","X06_Lmu_IntSprJunH + X01_habCompInd + X09_DFA_ChinAbundSnakeFall + X13_DFA_WGOA_DFA_seabirds",4,36.2465708144984,24,0,"Growth, PreyNCC, PredNCC, PreyAK",36.2465708144984
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X09_DFA_ChinAbundSnakeFall + X15_sablefishBiomass_predAK","X06_Lmu_IntSprJunH + X01_habCompInd + X09_DFA_ChinAbundSnakeFall + X15_sablefishBiomass_predAK",4,36.2578256504924,24,0,"Growth, PreyNCC, PredNCC, PredAK",36.2578256504924
"X16_SAR ~ X06_Lmu_IntSprJunH + X08_Large_gulls_7_WS + X09_DFA_HakeAge5Plus + X15_sablefishBiomass_predAK","X06_Lmu_IntSprJunH + X08_Large_gulls_7_WS + X09_DFA_HakeAge5Plus + X15_sablefishBiomass_predAK",4,36.2662511797353,24,0,"Growth, PredNCC, PredNCC, PredAK",36.2662511797353
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X15_salmonSharkGoA_predAK","X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X15_salmonSharkGoA_predAK",4,36.277402980389,24,0,"Growth, PreyNCC, PredNCC, PredAK",36.277402980389
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X14_pinkSalmonNorthAmerica","X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X14_pinkSalmonNorthAmerica",4,36.2805101762338,24,0,"Growth, PreyNCC, PredNCC, PreyAK",36.2805101762338
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_habCompInd","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_habCompInd",3,30.2845459174531,21,3,"Growth, PreyNCC, PreyNCC",36.2845459174531
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X12_copepodCom_EGoA","X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X12_copepodCom_EGoA",4,36.3619239621269,24,0,"Growth, PreyNCC, PredNCC, PreyAK",36.3619239621269
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X13_hexagram_EAI","X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X13_hexagram_EAI",4,36.3725375020167,24,0,"Growth, PreyNCC, PredNCC, PreyAK",36.3725375020167
"X16_SAR ~ X06_Lmu_IntSprJunH + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK","X06_Lmu_IntSprJunH + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK",3,26.3747423825353,19,5,"Growth, PreyAK, PredAK",36.3747423825353
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Red_necked_phal_WS + X01_habCompInd + X08_DFA_DC_corm_3_WS","X06_Lmu_IntSprJunH + X01_Red_necked_phal_WS + X01_habCompInd + X08_DFA_DC_corm_3_WS",4,36.3848783646047,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.3848783646047
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X04_Sablefish__JSOES + X08_DFA_DC_corm_3_WS","X06_Lmu_IntSprJunH + X01_habCompInd + X04_Sablefish__JSOES + X08_DFA_DC_corm_3_WS",4,36.3953622367405,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.3953622367405
"X16_SAR ~ X06_Lmu_IntSprJunH + X09_DFA_HakeAge5Plus + X11_DFA_Harbour_p_WS + X12_DFA_biomassEuphShelfSum","X06_Lmu_IntSprJunH + X09_DFA_HakeAge5Plus + X11_DFA_Harbour_p_WS + X12_DFA_biomassEuphShelfSum",4,36.3966073389756,24,0,"Growth, PredNCC, PredNCC, PreyAK",36.3966073389756
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X09_canaryRockfish + X15_halibutBiomassAge8plus_2yrLead_predAK","X06_StomFull_May + X01_habCompInd + X09_canaryRockfish + X15_halibutBiomassAge8plus_2yrLead_predAK",4,26.397453548036,19,5,"Growth, PreyNCC, PredNCC, PredAK",36.397453548036
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X05_herring_NCC + X08_DFA_DC_corm_3_WS","X06_Lmu_IntSprJunH + X01_habCompInd + X05_herring_NCC + X08_DFA_DC_corm_3_WS",4,36.402211482251,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.402211482251
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X08_Loons_8_WS","X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X08_Loons_8_WS",4,36.4220023203754,24,0,"Growth, PreyNCC, PredNCC, PredNCC",36.4220023203754
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X08_Large_gulls_7_WS","X06_Lmu_IntSprJunH + X01_habCompInd + X08_DFA_DC_corm_3_WS + X08_Large_gulls_7_WS",4,36.4271459034892,24,0,"Growth, PreyNCC, PredNCC, PredNCC",36.4271459034892
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Sabine_gull_WS + X01_habCompInd + X08_DFA_DC_corm_3_WS","X06_Lmu_IntSprJunH + X01_Sabine_gull_WS + X01_habCompInd + X08_DFA_DC_corm_3_WS",4,36.4335499891299,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.4335499891299
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Red_phal_WS + X01_habCompInd + X08_DFA_DC_corm_3_WS","X06_Lmu_IntSprJunH + X01_Red_phal_WS + X01_habCompInd + X08_DFA_DC_corm_3_WS",4,36.4340555174698,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.4340555174698
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X02_DFA_SeaNettle_ + X08_DFA_DC_corm_3_WS","X06_Lmu_IntSprJunH + X01_habCompInd + X02_DFA_SeaNettle_ + X08_DFA_DC_corm_3_WS",4,36.4345625325861,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.4345625325861
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X08_DFA_DC_corm_3_WS","X06_Lmu_IntSprJunH + X01_habCompInd + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X08_DFA_DC_corm_3_WS",4,36.4351652676822,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.4351652676822
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X13_hexagram_WAI + X15_PacificCodBiomass_predAK","X06_Lmu_IntSprJunH + X01_habCompInd + X13_hexagram_WAI + X15_PacificCodBiomass_predAK",4,36.4709655178414,24,0,"Growth, PreyNCC, PreyAK, PredAK",36.4709655178414
"X16_SAR ~ X06_DFA_IGF_mu + X01_habCompInd + X09_canaryRockfish + X12_copepodCom_EGoA","X06_DFA_IGF_mu + X01_habCompInd + X09_canaryRockfish + X12_copepodCom_EGoA",4,26.4824160629217,19,5,"Growth, PreyNCC, PredNCC, PreyAK",36.4824160629217
"X16_SAR ~ X06_Lmu_IntSprJunH + X04_Sablefish__JSOES + X09_DFA_HakeAge5Plus + X13_hexagram_WAI","X06_Lmu_IntSprJunH + X04_Sablefish__JSOES + X09_DFA_HakeAge5Plus + X13_hexagram_WAI",4,36.5163376905287,24,0,"Growth, PreyNCC, PredNCC, PreyAK",36.5163376905287
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Cassin_s_aukl_WS + X01_habCompInd + X08_Large_gulls_7_WS","X06_Lmu_IntSprJunH + X01_Cassin_s_aukl_WS + X01_habCompInd + X08_Large_gulls_7_WS",4,36.5400245576189,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",36.5400245576189
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK",4,26.5565412147938,19,5,"Growth, PreyNCC, PreyAK, PredAK",36.5565412147938
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X04_Sablefish__JSOES + X09_canaryRockfish","X06_Lmu_IntSprJunH + X01_habCompInd + X04_Sablefish__JSOES + X09_canaryRockfish",4,26.5690366325916,19,5,"Growth, PreyNCC, PreyNCC, PredNCC",36.5690366325916
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X09_chilipepper + X11_DFA_Harbour_p_WS","X06_StomFull_May + X01_habCompInd + X09_chilipepper + X11_DFA_Harbour_p_WS",4,26.574657627242,19,5,"Growth, PreyNCC, PredNCC, PredNCC",36.574657627242
"X16_SAR ~ X06_Lmu_IntSprJunH + X09_DFA_HakeAge5Plus + X12_copepodCom_EGoA + X13_gadid_WAI","X06_Lmu_IntSprJunH + X09_DFA_HakeAge5Plus + X12_copepodCom_EGoA + X13_gadid_WAI",4,36.6121027122818,24,0,"Growth, PredNCC, PreyAK, PreyAK",36.6121027122818
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Red_necked_phal_WS + X01_habCompInd + X13_hexagram_WAI","X06_Lmu_IntSprJunH + X01_Red_necked_phal_WS + X01_habCompInd + X13_hexagram_WAI",4,36.6516640023405,24,0,"Growth, PreyNCC, PreyNCC, PreyAK",36.6516640023405
"X16_SAR ~ X06_DFA_IGF_mu + X01_Red_phal_WS + X01_habCompInd + X09_canaryRockfish","X06_DFA_IGF_mu + X01_Red_phal_WS + X01_habCompInd + X09_canaryRockfish",4,26.6921597570235,19,5,"Growth, PreyNCC, PreyNCC, PredNCC",36.6921597570235
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X15_halibutBiomassAge8plus_2yrLead_predAK + X15_spinyDogfishBSAI_predAK","X06_StomFull_May + X01_habCompInd + X15_halibutBiomassAge8plus_2yrLead_predAK + X15_spinyDogfishBSAI_predAK",4,26.6999708449019,19,5,"Growth, PreyNCC, PredAK, PredAK",36.6999708449019
"X16_SAR ~ X06_Lmu_IntSprJunH + X05_herring_NCC + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK","X06_Lmu_IntSprJunH + X05_herring_NCC + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK",4,26.7000548926224,19,5,"Growth, PreyNCC, PreyAK, PredAK",36.7000548926224
"X16_SAR ~ X06_Lmu_IntSprJunH + X08_Large_gulls_7_WS + X09_DFA_HakeAge5Plus + X13_gadid_WAI","X06_Lmu_IntSprJunH + X08_Large_gulls_7_WS + X09_DFA_HakeAge5Plus + X13_gadid_WAI",4,36.8021813654913,24,0,"Growth, PredNCC, PredNCC, PreyAK",36.8021813654913
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X05_herring_NCC + X13_hexagram_WAI","X06_Lmu_IntSprJunH + X01_habCompInd + X05_herring_NCC + X13_hexagram_WAI",4,36.8046151096718,24,0,"Growth, PreyNCC, PreyNCC, PreyAK",36.8046151096718
"X16_SAR ~ X06_DFA_IGF_mu + X01_habCompInd + X03_HakeAge1 + X09_canaryRockfish","X06_DFA_IGF_mu + X01_habCompInd + X03_HakeAge1 + X09_canaryRockfish",4,26.8214420212992,19,5,"Growth, PreyNCC, PreyNCC, PredNCC",36.8214420212992
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X13_hexagram_WAI + X15_sablefishBiomass_predAK","X06_Lmu_IntSprJunH + X01_habCompInd + X13_hexagram_WAI + X15_sablefishBiomass_predAK",4,36.8938392423995,24,0,"Growth, PreyNCC, PreyAK, PredAK",36.8938392423995
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X04_Sablefish__JSOES + X15_salmonSharkBSAI_predAK","X06_StomFull_May + X01_habCompInd + X04_Sablefish__JSOES + X15_salmonSharkBSAI_predAK",4,26.9423433046943,19,5,"Growth, PreyNCC, PreyNCC, PredAK",36.9423433046943
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_habCompInd + X08_Loons_8_WS","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_habCompInd + X08_Loons_8_WS",4,30.9459828469036,21,3,"Growth, PreyNCC, PreyNCC, PredNCC",36.9459828469036
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X12_DFA_biomassEuphShelfSum + X15_ArrowtoothFlounderBiomass_predAK + X15_PacificCodBiomass_predAK","X07_DFA_cpue_IntSprJunHW + X12_DFA_biomassEuphShelfSum + X15_ArrowtoothFlounderBiomass_predAK + X15_PacificCodBiomass_predAK",4,36.9487259936282,24,0,"Abundance, PreyAK, PredAK, PredAK",36.9487259936282
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X05_anchovy_GAM + X13_hexagram_WAI","X06_Lmu_IntSprJunH + X01_habCompInd + X05_anchovy_GAM + X13_hexagram_WAI",4,36.9532363920656,24,0,"Growth, PreyNCC, PreyNCC, PreyAK",36.9532363920656
"X16_SAR ~ X06_Lmu_IntSprJunH + X12_DFA_biomassEuphShelfSum + X14_pinkSalmonNorthAmerica + X15_spinyDogfishBSAI_predAK","X06_Lmu_IntSprJunH + X12_DFA_biomassEuphShelfSum + X14_pinkSalmonNorthAmerica + X15_spinyDogfishBSAI_predAK",4,26.9917300057513,19,5,"Growth, PreyAK, PreyAK, PredAK",36.9917300057513
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X12_copepodCom_EGoA + X15_spinyDogfishBSAI_predAK","X06_Lmu_IntSprJunH + X01_habCompInd + X12_copepodCom_EGoA + X15_spinyDogfishBSAI_predAK",4,26.9937836815547,19,5,"Growth, PreyNCC, PreyAK, PredAK",36.9937836815547
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X11_DFA_Harbour_p_WS + X15_spinyDogfishBSAI_predAK","X06_StomFull_May + X01_habCompInd + X11_DFA_Harbour_p_WS + X15_spinyDogfishBSAI_predAK",4,27.0080571514294,19,5,"Growth, PreyNCC, PredNCC, PredAK",37.0080571514294
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X11_DFA_Harbour_p_WS + X15_salmonSharkBSAI_predAK","X06_StomFull_May + X01_habCompInd + X11_DFA_Harbour_p_WS + X15_salmonSharkBSAI_predAK",4,27.042046788668,19,5,"Growth, PreyNCC, PredNCC, PredAK",37.042046788668
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X09_chilipepper + X12_copepodCom_EGoA","X06_Lmu_IntSprJunH + X01_habCompInd + X09_chilipepper + X12_copepodCom_EGoA",4,27.0521516776399,19,5,"Growth, PreyNCC, PredNCC, PreyAK",37.0521516776399
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Cassin_s_aukl_WS + X01_NHLlogSum_win_15 + X01_habCompInd","X06_Lmu_IntSprJunH + X01_Cassin_s_aukl_WS + X01_NHLlogSum_win_15 + X01_habCompInd",4,31.0586223507944,21,3,"Growth, PreyNCC, PreyNCC, PreyNCC",37.0586223507944
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_habCompInd + X03_DFA_comMurreDietHerrSard_Yaquina_NCC","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_habCompInd + X03_DFA_comMurreDietHerrSard_Yaquina_NCC",4,31.0735683494395,21,3,"Growth, PreyNCC, PreyNCC, PreyNCC",37.0735683494395
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X09_canaryRockfish + X15_ArrowtoothFlounderBiomass_predAK","X06_StomFull_May + X01_habCompInd + X09_canaryRockfish + X15_ArrowtoothFlounderBiomass_predAK",4,27.0933567661848,19,5,"Growth, PreyNCC, PredNCC, PredAK",37.0933567661848
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X01_habCompInd + X03_DFA_comMurreDietHerrSard_Yaquina_NCC","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X01_habCompInd + X03_DFA_comMurreDietHerrSard_Yaquina_NCC",4,31.0999256631856,21,3,"Growth, PreyNCC, PreyNCC, PreyNCC",37.0999256631856
"X16_SAR ~ X06_Lmu_IntSprJunH + X05_anchovy_GAM + X12_DFA_biomassEuphShelfSum + X13_hexagram_EAI","X06_Lmu_IntSprJunH + X05_anchovy_GAM + X12_DFA_biomassEuphShelfSum + X13_hexagram_EAI",4,37.1000739889768,24,0,"Growth, PreyNCC, PreyAK, PreyAK",37.1000739889768
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X09_chilipepper + X10_DFA_ssl.est.wholerange_2yrLead","X06_StomFull_May + X01_habCompInd + X09_chilipepper + X10_DFA_ssl.est.wholerange_2yrLead",4,27.1016526828925,19,5,"Growth, PreyNCC, PredNCC, PredAK",37.1016526828925
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Red_necked_phal_WS + X09_DFA_HakeAge5Plus + X12_copepodCom_EGoA","X06_Lmu_IntSprJunH + X01_Red_necked_phal_WS + X09_DFA_HakeAge5Plus + X12_copepodCom_EGoA",4,37.1333519085115,24,0,"Growth, PreyNCC, PredNCC, PreyAK",37.1333519085115
"X16_SAR ~ X06_Lmu_IntSprJunH + X02_DFA_SeaNettle_ + X09_DFA_HakeAge5Plus + X12_copepodCom_EGoA","X06_Lmu_IntSprJunH + X02_DFA_SeaNettle_ + X09_DFA_HakeAge5Plus + X12_copepodCom_EGoA",4,37.1874588765505,24,0,"Growth, PreyNCC, PredNCC, PreyAK",37.1874588765505
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X01_habCompInd + X12_copepodCom_EGoA","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X01_habCompInd + X12_copepodCom_EGoA",4,31.189201237847,21,3,"Growth, PreyNCC, PreyNCC, PreyAK",37.189201237847
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X08_DFA_DC_corm_3_WS + X13_ammod_WAI","X06_StomFull_May + X01_habCompInd + X08_DFA_DC_corm_3_WS + X13_ammod_WAI",4,35.194365072541,23,1,"Growth, PreyNCC, PredNCC, PreyAK",37.194365072541
"X16_SAR ~ X06_Lmu_IntSprJunH + X03_HakeAge1 + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK","X06_Lmu_IntSprJunH + X03_HakeAge1 + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK",4,27.1952638628303,19,5,"Growth, PreyNCC, PreyAK, PredAK",37.1952638628303
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X05_DFA_abundSardine + X09_canaryRockfish","X06_StomFull_May + X01_habCompInd + X05_DFA_abundSardine + X09_canaryRockfish",4,27.211428369298,19,5,"Growth, PreyNCC, PreyNCC, PredNCC",37.211428369298
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X04_Sablefish__JSOES + X09_DFA_HakeAge5Plus","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X04_Sablefish__JSOES + X09_DFA_HakeAge5Plus",4,31.2426216272309,21,3,"Growth, PreyNCC, PreyNCC, PredNCC",37.2426216272309
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X04_Sablefish__JSOES + X09_DFA_HakeAge5Plus","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X04_Sablefish__JSOES + X09_DFA_HakeAge5Plus",4,31.2661772835638,21,3,"Growth, PreyNCC, PreyNCC, PredNCC",37.2661772835638
"X16_SAR ~ X06_Lmu_IntSprJunH + X05_anchovy_GAM + X11_DFA_Harbour_p_WS + X12_DFA_biomassEuphShelfSum","X06_Lmu_IntSprJunH + X05_anchovy_GAM + X11_DFA_Harbour_p_WS + X12_DFA_biomassEuphShelfSum",4,37.2758133360259,24,0,"Growth, PreyNCC, PredNCC, PreyAK",37.2758133360259
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Cassin_s_aukl_WS + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK","X06_Lmu_IntSprJunH + X01_Cassin_s_aukl_WS + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK",4,27.2802581004575,19,5,"Growth, PreyNCC, PreyAK, PredAK",37.2802581004575
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X10_DFA_ssl.est.wholerange_2yrLead + X15_spinyDogfishBSAI_predAK","X06_StomFull_May + X01_habCompInd + X10_DFA_ssl.est.wholerange_2yrLead + X15_spinyDogfishBSAI_predAK",4,27.2854838371038,19,5,"Growth, PreyNCC, PredAK, PredAK",37.2854838371038
"X16_SAR ~ X06_Lmu_IntSprJunH + X11_DFA_Harbour_p_WS + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK","X06_Lmu_IntSprJunH + X11_DFA_Harbour_p_WS + X12_DFA_biomassEuphShelfSum + X15_spinyDogfishBSAI_predAK",4,27.2947375374623,19,5,"Growth, PredNCC, PreyAK, PredAK",37.2947375374623
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_habCompInd + X12_copepodCom_EGoA","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_habCompInd + X12_copepodCom_EGoA",4,31.3251246238959,21,3,"Growth, PreyNCC, PreyNCC, PreyAK",37.3251246238959
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X10_DFA_ssl.est.wholerange_2yrLead + X15_salmonSharkBSAI_predAK","X06_StomFull_May + X01_habCompInd + X10_DFA_ssl.est.wholerange_2yrLead + X15_salmonSharkBSAI_predAK",4,27.3271982631825,19,5,"Growth, PreyNCC, PredAK, PredAK",37.3271982631825
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_habCompInd + X09_canaryRockfish + X15_ArrowtoothFlounderBiomass_predAK","X06_Lmu_IntSprMayW + X01_habCompInd + X09_canaryRockfish + X15_ArrowtoothFlounderBiomass_predAK",4,27.3440914329442,19,5,"Growth, PreyNCC, PredNCC, PredAK",37.3440914329442
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_habCompInd + X08_Large_gulls_7_WS + X13_hexagram_WAI","X06_Lmu_IntSprJunH + X01_habCompInd + X08_Large_gulls_7_WS + X13_hexagram_WAI",4,37.3791322479283,24,0,"Growth, PreyNCC, PredNCC, PreyAK",37.3791322479283
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Red_phal_WS + X01_habCompInd + X09_canaryRockfish","X06_Lmu_IntSprJunH + X01_Red_phal_WS + X01_habCompInd + X09_canaryRockfish",4,27.3940159529111,19,5,"Growth, PreyNCC, PreyNCC, PredNCC",37.3940159529111
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Cassin_s_aukl_WS + X01_NHLlogSum_win_25 + X01_habCompInd","X06_Lmu_IntSprJunH + X01_Cassin_s_aukl_WS + X01_NHLlogSum_win_25 + X01_habCompInd",4,31.3962077446296,21,3,"Growth, PreyNCC, PreyNCC, PreyNCC",37.3962077446296
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_Sabine_gull_WS + X01_habCompInd","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_Sabine_gull_WS + X01_habCompInd",4,31.4093831998763,21,3,"Growth, PreyNCC, PreyNCC, PreyNCC",37.4093831998763
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X01_Sabine_gull_WS + X01_habCompInd","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X01_Sabine_gull_WS + X01_habCompInd",4,31.4110128900667,21,3,"Growth, PreyNCC, PreyNCC, PreyNCC",37.4110128900667
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X15_halibutBiomassAge8plus_2yrLead_predAK + X15_salmonSharkBSAI_predAK","X06_StomFull_May + X01_habCompInd + X15_halibutBiomassAge8plus_2yrLead_predAK + X15_salmonSharkBSAI_predAK",4,27.4112766915075,19,5,"Growth, PreyNCC, PredAK, PredAK",37.4112766915075
"X16_SAR ~ X06_Lmu_IntSprJunH + X02.krill + X09_DFA_ChinAbundSnakeFall + X09_DFA_HakeAge5Plus","X06_Lmu_IntSprJunH + X02.krill + X09_DFA_ChinAbundSnakeFall + X09_DFA_HakeAge5Plus",4,37.4185986489717,24,0,"Growth, PreyNCC, PredNCC, PredNCC",37.4185986489717
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X01_habCompInd + X08_Large_gulls_7_WS","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X01_habCompInd + X08_Large_gulls_7_WS",4,31.4609734286882,21,3,"Growth, PreyNCC, PreyNCC, PredNCC",37.4609734286882
