"order","centroid_x","centroid_y","type","location","datemil","spp","nonpup_total","pup_total","total","date_parsed","year","week"
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140617,"ZC",0,NA,0,2014-06-17,2014,24
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140620,"ZC",0,NA,0,2014-06-20,2014,25
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140626,"ZC",1,NA,1,2014-06-26,2014,26
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140627,"ZC",0,NA,0,2014-06-27,2014,26
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140630,"ZC",0,NA,0,2014-06-30,2014,26
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140701,"ZC",0,NA,0,2014-07-01,2014,26
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140702,"ZC",0,NA,0,2014-07-02,2014,27
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140707,"ZC",0,NA,0,2014-07-07,2014,27
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140708,"ZC",0,NA,0,2014-07-08,2014,27
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140709,"ZC",1,NA,1,2014-07-09,2014,28
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140714,"ZC",1,NA,1,2014-07-14,2014,28
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140715,"ZC",0,NA,0,2014-07-15,2014,28
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140719,"ZC",1,NA,1,2014-07-19,2014,29
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140724,"ZC",7,NA,7,2014-07-24,2014,30
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140725,"ZC",3,NA,3,2014-07-25,2014,30
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140729,"ZC",21,NA,21,2014-07-29,2014,30
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140730,"ZC",27,NA,27,2014-07-30,2014,31
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140731,"ZC",32,NA,32,2014-07-31,2014,31
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140804,"ZC",51,NA,51,2014-08-04,2014,31
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140805,"ZC",121,NA,121,2014-08-05,2014,31
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140806,"ZC",101,NA,101,2014-08-06,2014,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140807,"ZC",126,NA,126,2014-08-07,2014,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140811,"ZC",152,NA,152,2014-08-11,2014,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140812,"ZC",194,NA,194,2014-08-12,2014,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140813,"ZC",211,NA,211,2014-08-13,2014,33
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140814,"ZC",281,NA,281,2014-08-14,2014,33
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140818,"ZC",312,NA,312,2014-08-18,2014,33
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140819,"ZC",381,NA,381,2014-08-19,2014,33
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140820,"ZC",356,NA,356,2014-08-20,2014,34
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140821,"ZC",379,NA,379,2014-08-21,2014,34
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140824,"ZC",362,NA,362,2014-08-24,2014,34
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140826,"ZC",423,NA,423,2014-08-26,2014,34
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140827,"ZC",342,NA,342,2014-08-27,2014,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140828,"ZC",286,NA,286,2014-08-28,2014,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140902,"ZC",334,NA,334,2014-09-02,2014,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140903,"ZC",472,NA,472,2014-09-03,2014,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140904,"ZC",410,NA,410,2014-09-04,2014,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140905,"ZC",442,NA,442,2014-09-05,2014,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140906,"ZC",457,NA,457,2014-09-06,2014,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140908,"ZC",482,NA,482,2014-09-08,2014,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140909,"ZC",434,NA,434,2014-09-09,2014,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140910,"ZC",450,NA,450,2014-09-10,2014,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140911,"ZC",408,NA,408,2014-09-11,2014,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140912,"ZC",320,NA,320,2014-09-12,2014,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140915,"ZC",406,NA,406,2014-09-15,2014,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140916,"ZC",321,NA,321,2014-09-16,2014,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140917,"ZC",363,NA,363,2014-09-17,2014,38
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140918,"ZC",356,NA,356,2014-09-18,2014,38
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140919,"ZC",370,NA,370,2014-09-19,2014,38
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140922,"ZC",294,NA,294,2014-09-22,2014,38
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140924,"ZC",317,NA,317,2014-09-24,2014,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140925,"ZC",492,NA,492,2014-09-25,2014,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140926,"ZC",228,NA,228,2014-09-26,2014,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140929,"ZC",459,NA,459,2014-09-29,2014,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20140930,"ZC",318,NA,318,2014-09-30,2014,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141002,"ZC",369,NA,369,2014-10-02,2014,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141003,"ZC",316,NA,316,2014-10-03,2014,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141006,"ZC",200,NA,200,2014-10-06,2014,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141007,"ZC",164,NA,164,2014-10-07,2014,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141008,"ZC",178,NA,178,2014-10-08,2014,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141009,"ZC",169,NA,169,2014-10-09,2014,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141010,"ZC",185,NA,185,2014-10-10,2014,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141013,"ZC",164,NA,164,2014-10-13,2014,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141014,"ZC",134,NA,134,2014-10-14,2014,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141015,"ZC",33,NA,33,2014-10-15,2014,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141016,"ZC",164,NA,164,2014-10-16,2014,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141017,"ZC",130,NA,130,2014-10-17,2014,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141021,"ZC",98,NA,98,2014-10-21,2014,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141022,"ZC",46,NA,46,2014-10-22,2014,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141024,"ZC",97,NA,97,2014-10-24,2014,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141027,"ZC",57,NA,57,2014-10-27,2014,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141028,"ZC",37,NA,37,2014-10-28,2014,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141029,"ZC",63,NA,63,2014-10-29,2014,44
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141031,"ZC",36,NA,36,2014-10-31,2014,44
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141103,"ZC",7,NA,7,2014-11-03,2014,44
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141106,"ZC",14,NA,14,2014-11-06,2014,45
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141107,"ZC",94,NA,94,2014-11-07,2014,45
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141110,"ZC",72,NA,72,2014-11-10,2014,45
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141113,"ZC",20,NA,20,2014-11-13,2014,46
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141117,"ZC",17,NA,17,2014-11-17,2014,46
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141118,"ZC",12,NA,12,2014-11-18,2014,46
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141119,"ZC",19,NA,19,2014-11-19,2014,47
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141121,"ZC",3,NA,3,2014-11-21,2014,47
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141124,"ZC",49,NA,49,2014-11-24,2014,47
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141126,"ZC",42,NA,42,2014-11-26,2014,48
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141128,"ZC",62,NA,62,2014-11-28,2014,48
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141201,"ZC",42,NA,42,2014-12-01,2014,48
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141202,"ZC",20,NA,20,2014-12-02,2014,48
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141203,"ZC",25,NA,25,2014-12-03,2014,49
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141205,"ZC",12,NA,12,2014-12-05,2014,49
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141206,"ZC",14,NA,14,2014-12-06,2014,49
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141208,"ZC",50,NA,50,2014-12-08,2014,49
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141209,"ZC",9,NA,9,2014-12-09,2014,49
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141210,"ZC",6,NA,6,2014-12-10,2014,50
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141212,"ZC",24,NA,24,2014-12-12,2014,50
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141215,"ZC",126,NA,126,2014-12-15,2014,50
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141216,"ZC",60,NA,60,2014-12-16,2014,50
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141217,"ZC",45,NA,45,2014-12-17,2014,51
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141218,"ZC",59,NA,59,2014-12-18,2014,51
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141222,"ZC",58,NA,58,2014-12-22,2014,51
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141223,"ZC",80,NA,80,2014-12-23,2014,51
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141224,"ZC",90,NA,90,2014-12-24,2014,52
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141227,"ZC",65,NA,65,2014-12-27,2014,52
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20141231,"ZC",32,NA,32,2014-12-31,2014,53
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150102,"ZC",32,NA,32,2015-01-02,2015,1
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150106,"ZC",260,NA,260,2015-01-06,2015,1
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150107,"ZC",220,NA,220,2015-01-07,2015,1
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150108,"ZC",115,NA,115,2015-01-08,2015,2
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150109,"ZC",61,NA,61,2015-01-09,2015,2
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150112,"ZC",91,NA,91,2015-01-12,2015,2
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150113,"ZC",140,NA,140,2015-01-13,2015,2
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150114,"ZC",60,NA,60,2015-01-14,2015,2
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150115,"ZC",78,NA,78,2015-01-15,2015,3
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150116,"ZC",63,NA,63,2015-01-16,2015,3
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150120,"ZC",141,NA,141,2015-01-20,2015,3
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150121,"ZC",83,NA,83,2015-01-21,2015,3
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150122,"ZC",92,NA,92,2015-01-22,2015,4
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150126,"ZC",252,NA,252,2015-01-26,2015,4
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150127,"ZC",57,NA,57,2015-01-27,2015,4
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150128,"ZC",214,NA,214,2015-01-28,2015,4
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150129,"ZC",219,NA,219,2015-01-29,2015,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150131,"ZC",234,NA,234,2015-01-31,2015,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150201,"ZC",130,NA,130,2015-02-01,2015,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150202,"ZC",117,NA,117,2015-02-02,2015,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150203,"ZC",423,NA,423,2015-02-03,2015,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150204,"ZC",328,NA,328,2015-02-04,2015,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150205,"ZC",424,NA,424,2015-02-05,2015,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150206,"ZC",396,NA,396,2015-02-06,2015,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150209,"ZC",735,NA,735,2015-02-09,2015,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150210,"ZC",1151,NA,1151,2015-02-10,2015,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150211,"ZC",1551,NA,1551,2015-02-11,2015,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150212,"ZC",1231,NA,1231,2015-02-12,2015,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150213,"ZC",1412,NA,1412,2015-02-13,2015,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150217,"ZC",1178,NA,1178,2015-02-17,2015,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150220,"ZC",1564,NA,1564,2015-02-20,2015,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150223,"ZC",1213,NA,1213,2015-02-23,2015,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150225,"ZC",1211,NA,1211,2015-02-25,2015,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150226,"ZC",1037,NA,1037,2015-02-26,2015,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150302,"ZC",1203,NA,1203,2015-03-02,2015,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150305,"ZC",1239,NA,1239,2015-03-05,2015,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150306,"ZC",1176,NA,1176,2015-03-06,2015,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150309,"ZC",1441,NA,1441,2015-03-09,2015,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150311,"ZC",1480,NA,1480,2015-03-11,2015,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150313,"ZC",1512,NA,1512,2015-03-13,2015,11
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150320,"ZC",2340,NA,2340,2015-03-20,2015,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150321,"ZC",1496,NA,1496,2015-03-21,2015,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150323,"ZC",1532,NA,1532,2015-03-23,2015,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150325,"ZC",1997,NA,1997,2015-03-25,2015,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150327,"ZC",2113,NA,2113,2015-03-27,2015,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150330,"ZC",1992,NA,1992,2015-03-30,2015,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150331,"ZC",1724,NA,1724,2015-03-31,2015,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150401,"ZC",2056,NA,2056,2015-04-01,2015,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150402,"ZC",1781,NA,1781,2015-04-02,2015,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150403,"ZC",1263,NA,1263,2015-04-03,2015,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150405,"ZC",1256,NA,1256,2015-04-05,2015,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150406,"ZC",978,NA,978,2015-04-06,2015,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150409,"ZC",1125,NA,1125,2015-04-09,2015,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150410,"ZC",1081,NA,1081,2015-04-10,2015,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150413,"ZC",1237,NA,1237,2015-04-13,2015,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150416,"ZC",1178,NA,1178,2015-04-16,2015,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150417,"ZC",948,NA,948,2015-04-17,2015,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150420,"ZC",1238,NA,1238,2015-04-20,2015,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150423,"ZC",702,NA,702,2015-04-23,2015,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150426,"ZC",1102,NA,1102,2015-04-26,2015,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150427,"ZC",1008,NA,1008,2015-04-27,2015,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150430,"ZC",1518,NA,1518,2015-04-30,2015,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150502,"ZC",1100,NA,1100,2015-05-02,2015,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150504,"ZC",1234,NA,1234,2015-05-04,2015,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150507,"ZC",809,NA,809,2015-05-07,2015,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150508,"ZC",744,NA,744,2015-05-08,2015,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150511,"ZC",750,NA,750,2015-05-11,2015,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150512,"ZC",687,NA,687,2015-05-12,2015,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150515,"ZC",727,NA,727,2015-05-15,2015,20
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150517,"ZC",785,NA,785,2015-05-17,2015,20
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150518,"ZC",715,NA,715,2015-05-18,2015,20
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150521,"ZC",649,NA,649,2015-05-21,2015,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150522,"ZC",547,NA,547,2015-05-22,2015,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150526,"ZC",501,NA,501,2015-05-26,2015,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150529,"ZC",650,NA,650,2015-05-29,2015,22
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150601,"ZC",399,NA,399,2015-06-01,2015,22
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150602,"ZC",347,NA,347,2015-06-02,2015,22
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150604,"ZC",623,NA,623,2015-06-04,2015,23
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150605,"ZC",194,NA,194,2015-06-05,2015,23
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150608,"ZC",172,NA,172,2015-06-08,2015,23
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150610,"ZC",187,NA,187,2015-06-10,2015,23
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150612,"ZC",87,NA,87,2015-06-12,2015,24
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20150615,"ZC",32,NA,32,2015-06-15,2015,24
