"year","week","month","date","eulachon_input","prop_fit","prop_lwr","prop_upr","final_peak_scalar","eul_gam_pred","eul_lwr_95","eul_upr_95","data_source","eulachon_final","time_index"
2009,19,NA,NA,NA,0.00392242701113995,9.22322020601276e-05,0.143918293115682,77550.6753020463,304.186863536891,7.15266955435768,11160.960819439,"Predicted",304.186863536891,2009.52941176471
2009,20,NA,NA,NA,0.00102141672989851,4.51606065329257e-06,0.187975406938766,77550.6753020463,79.2115571684376,0.350223553367839,14577.6197482782,"Predicted",79.2115571684376,2009.58823529412
2009,21,NA,NA,NA,0.000185359967886844,1.49354305383901e-07,0.187078439478986,77550.6753020463,14.3747906835904,0.0115825272417896,14508.0593160484,"Predicted",14.3747906835904,2009.64705882353
2009,22,NA,NA,NA,6.21530035704034e-05,2.40489182595051e-08,0.138414353229324,77550.6753020463,4.82000739893528,0.00186500985130833,10734.1265644301,"Predicted",4.82000739893528,2009.70588235294
2009,23,NA,NA,NA,9.4290335431458e-05,7.06674373332606e-08,0.111769332083516,77550.6753020463,7.31227918716603,0.00548030748705939,8667.78718113537,"Predicted",7.31227918716603,2009.76470588235
2009,24,NA,NA,NA,0.00059966768716598,1.92395595310975e-06,0.157633171109673,77550.6753020463,46.504634096538,0.149204083415053,12224.5588695582,"Predicted",46.504634096538,2009.82352941176
2009,25,NA,NA,NA,0.00699765360485223,0.000223180967177302,0.181976743806713,77550.6753020463,542.672762586089,17.3078347191636,14112.4193714781,"Predicted",542.672762586089,2009.88235294118
2009,26,NA,NA,NA,0.0764244507088253,0.0178244850603545,0.273944107656992,77550.6753020463,5926.76776205735,1382.30085334172,21244.5505438162,"Predicted",5926.76776205735,2009.94117647059
2010,10,NA,NA,NA,0.468022082926107,0.0226444499343504,0.970936069505633,NA,NA,NA,NA,"Predicted",NA,2010
2010,11,NA,NA,NA,0.527084569115993,0.0730728632558717,0.940324683577254,NA,NA,NA,NA,"Predicted",NA,2010.05882352941
2010,12,NA,NA,NA,0.585398587995765,0.207995646505254,0.883602932890299,NA,NA,NA,NA,"Predicted",NA,2010.11764705882
2010,13,NA,NA,NA,0.641413928594598,0.441790846255423,0.801693049239376,NA,NA,NA,NA,"Predicted",NA,2010.17647058824
2010,14,NA,NA,NA,0.655646596630379,0.510483905317522,0.776600626003578,NA,NA,NA,NA,"Predicted",NA,2010.23529411765
2010,15,NA,NA,NA,0.459529853095419,0.31148181068238,0.615083073777106,NA,NA,NA,NA,"Predicted",NA,2010.29411764706
2010,16,NA,NA,NA,0.138790824431691,0.06231784674859,0.280986042152157,NA,NA,NA,NA,"Predicted",NA,2010.35294117647
2010,17,NA,NA,NA,0.0290615247142325,0.00711718079524783,0.111095955633163,NA,NA,NA,NA,"Predicted",NA,2010.41176470588
2010,18,NA,NA,NA,0.00964275200507214,0.000933060521955534,0.0921541913358903,NA,NA,NA,NA,"Predicted",NA,2010.47058823529
2010,19,NA,NA,NA,0.00392242701113995,9.22322020601276e-05,0.143918293115682,NA,NA,NA,NA,"Predicted",NA,2010.52941176471
2010,20,NA,NA,NA,0.00102141672989851,4.51606065329257e-06,0.187975406938766,NA,NA,NA,NA,"Predicted",NA,2010.58823529412
2010,21,NA,NA,NA,0.000185359967886844,1.49354305383901e-07,0.187078439478986,NA,NA,NA,NA,"Predicted",NA,2010.64705882353
2010,22,NA,NA,NA,6.21530035704034e-05,2.40489182595051e-08,0.138414353229324,NA,NA,NA,NA,"Predicted",NA,2010.70588235294
2010,23,NA,NA,NA,9.4290335431458e-05,7.06674373332606e-08,0.111769332083516,NA,NA,NA,NA,"Predicted",NA,2010.76470588235
2010,24,NA,NA,NA,0.00059966768716598,1.92395595310975e-06,0.157633171109673,NA,NA,NA,NA,"Predicted",NA,2010.82352941176
2010,25,NA,NA,NA,0.00699765360485223,0.000223180967177302,0.181976743806713,NA,NA,NA,NA,"Predicted",NA,2010.88235294118
2010,26,NA,NA,NA,0.0764244507088253,0.0178244850603545,0.273944107656992,NA,NA,NA,NA,"Predicted",NA,2010.94117647059
2011,10,NA,NA,NA,0.468022082926107,0.0226444499343504,0.970936069505633,29930.5569764464,14008.161619255,677.760998960362,29060.6573488253,"Predicted",14008.161619255,2011
2011,11,NA,NA,NA,0.527084569115993,0.0730728632558717,0.940324683577254,29930.5569764464,15775.9347273319,2187.11149711195,28144.4415181679,"Predicted",15775.9347273319,2011.05882352941
2011,12,NA,NA,NA,0.585398587995765,0.207995646505254,0.883602932890299,29930.5569764464,17521.3057919385,6225.42554857832,26446.7279274282,"Predicted",17521.3057919385,2011.11764705882
2011,13,NA,NA,19458.7986767911,0.641413928594598,0.441790846255423,0.801693049239376,29930.5569764464,19197.8761352869,13223.0460955204,23995.1194878802,"Observed",19458.7986767911,2011.17647058824
2011,14,4,"2011-04-07",19458.7986767911,0.655646596630379,0.510483905317522,0.776600626003578,29930.5569764464,19623.8678168587,15279.067613665,23244.0892845441,"Observed",19458.7986767911,2011.23529411765
2011,15,4,"2011-04-14",23083.7217511928,0.459529853095419,0.31148181068238,0.615083073777106,29930.5569764464,13753.9844504505,9322.82408175568,18409.7789849335,"Observed",23083.7217511928,2011.29411764706
2011,16,4,"2011-04-21",29930.5569764464,0.138790824431691,0.06231784674859,0.280986042152157,29930.5569764464,4154.08667846069,1865.20786275813,8410.0687442213,"Observed",29930.5569764464,2011.35294117647
