model_group,overlap_form,T,w_mean,w_q10,w_q90
short,linear,2.474874371859297,1.8897970522364644,1.4276539366857475,2.3730247787936207
short,linear,2.5,1.8992876972781358,1.4324527734477162,2.387421289079527
short,logistic,-2.5,0.45553208582910076,0.22767007500487219,0.721078904145612
short,logistic,-2.4748743718592965,0.45912753040830806,0.23173180420887268,0.7233357771229231
short,logistic,-2.449748743718593,0.4627535415950187,0.2358558369664301,0.7255954026093693
short,logistic,-2.4246231155778895,0.46641026222097853,0.2400427654955156,0.7278577570616629
short,logistic,-2.399497487437186,0.4700978306937902,0.24429317441697146,0.7301228168106215
short,logistic,-2.3743718592964824,0.47381638081003674,0.2486076401773514,0.7323905580620275
short,logistic,-2.349246231155779,0.47756604156555804,0.2529867304588551,0.7346609568974997
short,logistic,-2.3241206030150754,0.48134693696297465,0.25743100357658205,0.7369339892753773
short,logistic,-2.298994974874372,0.48515918581656503,0.2619410078633618,0.7392096310316153
short,logistic,-2.2738693467336684,0.4890029015546119,0.26651728104245265,0.7414878578806905
short,logistic,-2.248743718592965,0.4928781920193418,0.27116034958843327,0.7437686454165212
short,logistic,-2.2236180904522613,0.49678515926458977,0.2758707280766482,0.7460519691133972
short,logistic,-2.198492462311558,0.500723899351334,0.28064891852160523,0.7483378043269209
short,logistic,-2.1733668341708543,0.5046945021412537,0.28549540970475795,0.7506261262949606
short,logistic,-2.148241206030151,0.5086970510884714,0.29041067649214874,0.7529169101386162
short,logistic,-2.1231155778894473,0.5127316230296561,0.29539517914242164,0.7552101308631936
short,logistic,-2.0979899497487438,0.5167982879726681,0.30044936260576044,0.7575057633591927
short,logistic,-2.0728643216080402,0.520897108883942,0.30557365581434415,0.7598037824033059
short,logistic,-2.0477386934673367,0.5250281414748112,0.31076847096495264,0.7621041626594267
short,logistic,-2.022613065326633,0.5291914339869928,0.3160342027944031,0.7644068786796714
short,logistic,-1.9974874371859297,0.533387026977454,0.3213712278485318,0.7667119049054094
short,logistic,-1.9723618090452262,0.5376149531029027,0.32677990374548777,0.7690192156683067
short,logistic,-1.9472361809045227,0.5418752369041483,0.33226056843414026,0.7713287851913783
short,logistic,-1.9221105527638191,0.5461678945905895,0.3378135394484498,0.7736405875900525
short,logistic,-1.8969849246231156,0.5504929338251038,0.3434391131586951,0.7759545968732452
short,logistic,-1.8718592964824121,0.5548503535096138,0.34913756402049084,0.7782707869444456
short,logistic,-1.8467336683417086,0.5592401435716247,0.3549091438225735,0.7805891316028113
short,logistic,-1.821608040201005,0.5636622847520326,0.3607540809343786,0.7829096045442745
short,logistic,-1.7964824120603016,0.5681167483945161,0.36667257955446925,0.785232179362658
short,logistic,-1.771356783919598,0.5726034962368314,0.37266481896092446,0.7875568295508031
short,logistic,-1.7462311557788945,0.5771224802043424,0.37873095276482915,0.789883528501704
short,logistic,-1.721105527638191,0.5816736422061264,0.38487110816805303,0.7922122495096562
short,logistic,-1.6959798994974875,0.5862569139340045,0.39108538522654174,0.7945429657714129
short,logistic,-1.670854271356784,0.5908722166648536,0.39737385612038,0.7968756503873508
short,logistic,-1.6457286432160805,0.595519461066568,0.40373656443192524,0.7992102763626466
short,logistic,-1.620603015075377,0.6001985470080405,0.41017352443333865,0.8015468166084633
short,logistic,-1.5954773869346734,0.6049093633735481,0.4166847203848808,0.8038852439431441
short,logistic,-1.57035175879397,0.609651787881924,0.42327010584536046,0.8062255310934191
short,logistic,-1.5452261306532664,0.6144256869109124,0.4299296029961574,0.8085676506956176
short,logistic,-1.520100502512563,0.6192309153271031,0.43666310198026614,0.8109115752968924
short,logistic,-1.4949748743718592,0.6240673163218446,0.44347046025782594,0.813257277356452
short,logistic,-1.4698492462311556,0.628934721253546,0.45035150197962553,0.8156047292468012
short,logistic,-1.4447236180904521,0.6338329494967724,0.457306017380087,0.8179539032549924
short,logistic,-1.4195979899497486,0.638761808298544,0.4643337621912433,0.8203047715838839
short,logistic,-1.394472361809045,0.6437210926422517,0.4714344570792393,0.8226573063534077
short,logistic,-1.3693467336683416,0.6487105851195974,0.47860778710488744,0.8250114796018462
short,logistic,-1.344221105527638,0.6537300558109687,0.48585340120981274,0.8273672632871149
short,logistic,-1.3190954773869346,0.6587792621746571,0.49317091172972416,0.8297246292880577
short,logistic,-1.293969849246231,0.6638579489453217,0.5005598939363356,0.8320835494057465
short,logistic,-1.2688442211055275,0.6689658480420972,0.5080198856094583,0.8344439953647897
short,logistic,-1.243718592964824,0.6741026784867431,0.515550386640766,0.8368059388146513
short,logistic,-1.2185929648241205,0.6792681463322163,0.5231508586707188,0.8391693513309731
short,logistic,-1.193467336683417,0.6844619446020509,0.5308207247601038,0.8415342044169091
short,logistic,-1.1683417085427135,0.6896837532409108,0.5385593690976288,0.8439004695044643
short,logistic,-1.14321608040201,0.6949332390766763,0.5463661367449631,0.8462681179558424
short,logistic,-1.1180904522613064,0.7002100557944116,0.5542403334205909,0.848637121064801
short,logistic,-1.092964824120603,0.7055138439225465,0.5621812253237902,0.8510074500580125
short,logistic,-1.0678391959798994,0.7108442308315911,0.5701880390000099,0.8533790760964332
short,logistic,-1.0427135678391959,0.7162008307456916,0.5782599612488584,0.8557519702766793
short,logistic,-1.0175879396984924,0.7215832447673081,0.586396139075863,0.8581261036324088
short,logistic,-0.9924623115577889,0.7269910609152876,0.594595679689093,0.8605014471357114
short,logistic,-0.9673366834170853,0.7324238541765798,0.6028576505416738,0.8628779716985026
short,logistic,-0.9422110552763818,0.7378811865718237,0.6111810794211435,0.8652556481739268
short,logistic,-0.9170854271356783,0.7433626072350121,0.6195649545865285,0.8676344473577642
short,logistic,-0.8919597989949748,0.7488676525074175,0.6280082249539305,0.870014339989846
short,logistic,-0.8668341708542713,0.7543958460459372,0.6365098003313294,0.8723952967554731
short,logistic,-0.8417085427135678,0.7599466989459935,0.6450685517032192,0.8747772882868424
short,logistic,-0.8165829145728642,0.7655197098790945,0.6536833115655928,0.877160285164479
short,logistic,-0.7914572864321607,0.7711143652451351,0.662352874311698,0.8795442579186699
short,logistic,-0.7663316582914572,0.7767301393394949,0.6710759966688807,0.8819291770309098
short,logistic,-0.7412060301507537,0.7823664945349479,0.6798513981867256,0.8843150129353462
short,logistic,-0.7160804020100502,0.7880228814783835,0.6886777617765953,0.8867017360202316
short,logistic,-0.6909547738693467,0.7936987393022996,0.6975537343025577,0.8890893166293815
short,logistic,-0.6658291457286432,0.7993934958509972,0.706477927223575,0.8914777250636358
short,logistic,-0.6407035175879396,0.8051065679213795,0.71544891728671145,0.8938669315823241
short,logistic,-0.6155778894472361,0.8108373615182207,0.7244652472709989,0.896256906404739
short,logistic,-0.5904522613065326,0.8165852721237429,0.7335254267814802,0.8986476197116087
short,logistic,-0.5653266331658291,0.8223496849813013,0.7426279330928256,0.9010390416465773
short,logistic,-0.5402010050251256,0.8281299753929513,0.7517712120418024,0.9034311423176878
short,logistic,-0.5150753768844221,0.8339255090306348,0.7609536789677503,0.9058238917988689
short,logistic,-0.4899497487437183,0.8397356422606895,0.7701737197000975,0.9082172601314256
short,logistic,-0.4648241206030148,0.8455597224813594,0.7794296915918308,0.9106112173255326
short,logistic,-0.4396984924623113,0.851397088472944,0.788719924597716,0.9130057333617334
short,logistic,-0.4145728643216078,0.8572470707602,0.7980427223959419,0.9154007781924381
short,logistic,-0.38944723618090427,0.8631089919865749,0.8073963635517554,0.9177963217434295
short,logistic,-0.36432160804020075,0.8689821672998225,0.8167791027215293,0.9201923339153678
short,logistic,-0.33919597989949724,0.8748659047485211,0.8261891718956109,0.9225887845853006
short,logistic,-0.3140703517587937,0.8807595056889903,0.8356247816781761,0.9249856436081735
short,logistic,-0.2889447236180902,0.886662265202068,0.8450841226022274,0.9273828808183451
short,logistic,-0.2638190954773867,0.8925734725191925,0.854565366477765,0.9297804660311024
short,logistic,-0.23869346733668317,0.8984924114572013,0.8640666677710714,0.9321783690441787
short,logistic,-0.21356783919597966,0.9044183608612426,0.873586165012963,0.9345765596392753
short,logistic,-0.18844221105527614,0.9103505950551681,0.883121982233779,0.9369750075835813
short,logistic,-0.16331658291457263,0.9162883842987573,0.8926722304227988,0.9393736826312977
short,logistic,-0.1381909547738691,0.9222309952511072,0.9022350090097123,0.9417725545251625
short,logistic,-0.1130653266331656,0.9281776914395021,0.911808407365704,0.9441715929979764
short,logistic,-0.08793969849246208,0.934127733733062,0.9213905063216505,0.9465707677741296
short,logistic,-0.06281407035175857,0.9400803808204584,0.9309793797008863,0.9489700485711297
short,logistic,-0.03768844221105505,0.9460348896909753,0.9405730958639466,0.9513694051011308
short,logistic,-0.012562814070351536,0.9519905161181766,0.9501697192626629,0.9537688070724625
short,logistic,0.01256281407035198,0.9579465151454453,0.9561682241911592,0.959767312000959
short,logistic,0.037688442211055495,0.9639021415726464,0.9585676261624909,0.9693639353996752
short,logistic,0.06281407035175901,0.9698566504431633,0.960966982692492,0.9789576515627354
short,logistic,0.08793969849246253,0.9758092975305598,0.9633662634894922,0.9885465249419713
short,logistic,0.11306532663316604,0.9817593398241194,0.9657654382656452,0.9981286238979176
short,logistic,0.13819095477386956,0.9877060360125145,0.9681644767384591,1.0077020222539095
short,logistic,0.16331658291457307,0.9936486469648645,0.970563348632324,1.017264800840823
short,logistic,0.1884422110552766,0.9995864362084537,0.9729620236800403,1.0268150490298427
short,logistic,0.2135678391959801,1.005518670402379,0.9753604716243464,1.0363508662506586
short,logistic,0.23869346733668362,1.0114446198064204,0.9777586622194429,1.0458703634925504
short,logistic,0.26381909547738713,1.0173635587444292,0.9801565652325195,1.0553716647858569
short,logistic,0.28894472361809065,1.0232747660615535,0.9825541504452764,1.0648529086613943
short,logistic,0.31407035175879416,1.0291775255746314,0.9849513876554481,1.0743122495854456
short,logistic,0.3391959798994977,1.0350711265151007,0.987348246678321,1.0837478593680108
short,logistic,0.3643216080402012,1.0409548639637993,0.9897446973482538,1.0931579285420923
short,logistic,0.3894472361809047,1.0468280392770468,0.9921407095201921,1.1025406677118665
short,logistic,0.4145728643216082,1.0526899605034217,0.9945362530711835,1.11189430886768
short,logistic,0.43969849246231174,1.0585399427906779,0.9969312979018885,1.121217106665906
short,logistic,0.46482412060301526,1.0643773087822623,0.999325813938089,1.1305073396717908
short,logistic,0.48994974874371877,1.0702013890029323,1.0017197711321961,1.1397633115635242
short,logistic,0.5150753768844223,1.076011522232987,1.0041131394647527,1.1489833522958712
short,logistic,0.5402010050251258,1.0818070558706703,1.0065058889459337,1.1581658192218192
short,logistic,0.5653266331658293,1.0875873462823205,1.0088979896170442,1.167309098170796
short,logistic,0.5904522613065328,1.0933517591398787,1.0112894115520128,1.1764116044821415
