model_group,shark_col,shark_temp_col,overlap_form,overlap_slope,shark_transform,aic_weight,delta_aic,n,curve_id,T,O_T,O_T_norm
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.012562814070351536,0.9924623115577891,0.9477702604888576
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.01256281407035198,1.0075376884422111,0.9621667707747642
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.037688442211055495,1.0226130653266332,0.9765632810606709
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.06281407035175901,1.0376884422110555,0.9909597913465777
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.08793969849246253,1.0527638190954776,1.0053563016324845
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.11306532663316604,1.0678391959798996,1.0197528119183912
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.13819095477386956,1.0829145728643217,1.0341493222042977
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.16331658291457307,1.0979899497487438,1.0485458324902044
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.1884422110552766,1.113065326633166,1.0629423427761113
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.2135678391959801,1.128140703517588,1.0773388530620178
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.23869346733668362,1.1432160804020102,1.0917353633479245
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.26381909547738713,1.1582914572864322,1.1061318736338313
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.28894472361809065,1.1733668341708543,1.1205283839197377
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.31407035175879416,1.1884422110552766,1.1349248942056447
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.3391959798994977,1.2035175879396987,1.1493214044915514
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.3643216080402012,1.2185929648241207,1.1637179147774581
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.3894472361809047,1.2336683417085428,1.1781144250633646
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.4145728643216082,1.2487437185929648,1.1925109353492713
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,0.43969849246231174,1.2638190954773871,1.2069074456351783
