shark_col,shark_temp_col,Q10,overlap_form,overlap_slope,shark_transform,n,aic,bic,cfi,rmsea,b_hake_cpue,p_hake_cpue,b_cpue_sar,p_cpue_sar,b_shark_sar,p_shark_sar,aic_base,bic_base,b_shark_base,p_shark_base,delta_aic_vs_base,improved_fit,sig_shark_int,sig_shark_base
goa_pacific_sleeper_shark,sst_wgoa_coastwatch_junjulaug,2,logistic,0.2,raw,24,103.3328238964514,111.57920070888702,0.872010031840559,0.2554794737306857,-0.37201497826753915,1.436740869649178e-4,0.7012846541285827,2.8092929432910196e-4,-0.30928669274494847,0.02725628419993731,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,-2.211588279661669,TRUE,TRUE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,linear,0.8,raw,24,104.98187372375006,113.22825053618567,0.8992151681982653,0.21445445057681667,-0.37201497826753915,1.4367408686632999e-4,0.6076242111095749,0.0028888357203684656,-0.25446886168461985,0.08549853675770369,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-2.1525015685379003,TRUE,FALSE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,logistic,0.2,log1p,24,105.30997386853747,113.55635068097308,0.8481152437139792,0.26881358350049384,-0.37201497826753915,1.4367408692628203e-4,0.5602793437978726,0.008917890289173558,-0.25022320421264005,0.1074636132441682,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-2.0918591048364306,TRUE,FALSE,FALSE
goa_salmon_shark,sst_wgoa_coastwatch_junjulaug,2,linear,0.6,raw,24,105.2037828191543,113.45015963158991,0.8909319664077011,0.2228616530805748,-0.37201497826753915,1.4367408687698813e-4,0.6105373591739653,0.002882042967397913,-0.2446686440379371,0.09978058752771513,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-1.9305924731336574,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,sst_wgoa_coastwatch_junjulaug,2,constant,0,log1p,24,103.78351794911043,112.02989476154605,0.9074322956241463,0.21072562118374571,-0.3720149782675391,1.4367408694382355e-4,0.6572306193098943,7.482523944715158e-4,-0.2945898187953101,0.03728533126438238,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-1.9258135189737118,FALSE,TRUE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,linear,0.6,raw,24,105.30222612012128,113.54860293255689,0.8884395484572073,0.2251384069488299,-0.37201497826753915,1.4367408690985073e-4,0.6144769718227729,0.0027175435987616403,-0.23978239875601703,0.10688286367078659,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-1.8321491721666803,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,sst_egoa_coastwatch_junjulaug,2,logistic,0.2,raw,24,103.79829086138221,112.04466767381783,0.8713539325544343,0.25342070129741084,-0.37201497826753915,1.4367408694027084e-4,0.6996738434831824,3.316862754632055e-4,-0.2939778686563465,0.037669278833011965,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,-1.746121314730857,FALSE,TRUE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,linear,0.2,log1p,24,104.05887182778605,112.30524864022166,0.8732193574888765,0.2497346746478449,-0.3720149782675388,1.4367408690851846e-4,0.6983036387361039,3.664819859727775e-4,-0.28489716978737367,0.045122038161648836,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-1.650459640298095,FALSE,TRUE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,linear,0.4,log1p,24,105.78924788898945,114.03562470142506,0.8875028256947561,0.22333995525403408,-0.37201497826753915,1.4367408688054084e-4,0.6547401882483901,0.0013084150496018854,-0.212415733409897,0.15067744316534037,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-1.612585084384449,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,logistic,0.4,log1p,24,104.10348404115754,112.34986085359316,0.8731443839621642,0.2495488251843103,-0.37201497826753915,1.4367408694382355e-4,0.6983449516086001,3.709219602741065e-4,-0.2833130064912471,0.046537078983834856,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-1.6058474269266014,FALSE,TRUE,FALSE
goa_salmon_shark,sst_wgoa_coastwatch_junjulaug,2,logistic,1,raw,24,105.55557251424887,113.80194932668448,0.8807510695327321,0.23224749097218272,-0.37201497826753904,1.4367408692383954e-4,0.623334233040536,0.002402066306142814,-0.22696864982328288,0.12768689190756177,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-1.5788027780390905,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,logistic,0.6,log1p,24,104.16783901344115,112.41421582587677,0.8725058566176265,0.24987590198236997,-0.37201497826753915,1.4367408687698813e-4,0.6959255573676277,3.944266482709402e-4,-0.2809266819512929,0.048656392053861186,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-1.5414924546429916,FALSE,TRUE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,logistic,1,log1p,24,105.91103691172864,114.15741372416426,0.8830057422880104,0.2276021510302359,-0.37201497826753915,1.4367408686410954e-4,0.6587571806010911,0.0012438485192569626,-0.20585142007603427,0.16438210523393026,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-1.4907960616452556,FALSE,FALSE,FALSE
goa_salmon_shark,sst_wgoa_coastwatch_junjulaug,2,linear,0.4,raw,24,105.6546330822554,113.90100989469101,0.8776634796026035,0.23503719779826718,-0.37201497826753915,1.436740869520392e-4,0.6256851889640338,0.0023455393165472405,-0.22191429353875422,0.13694197406333108,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-1.4797422100325548,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,linear,0.4,log1p,24,104.25420981954332,112.50058663197893,0.8702253779883831,0.25189878930450366,-0.3720149782675388,1.4367408692494976e-4,0.6933586942022064,4.2315150944927105e-4,-0.2777162035855003,0.051652489285684666,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-1.4551216485408247,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,logistic,0.8,log1p,24,105.94951100890412,114.19588782133974,0.8840402460796666,0.22622877617561787,-0.37201497826753915,1.4367408697424366e-4,0.6542732497288896,0.0013759424272823395,-0.20407370775400405,0.16898731415463875,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-1.4523219644697747,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,sst_egoa_coastwatch_junjulaug,2,constant,0,log1p,24,104.26707555820758,112.5134523706432,0.9016295220242941,0.2153915007460135,-0.37201497826753915,1.4367408686299932e-4,0.6597404792046706,8.058385658042955e-4,-0.277459340658124,0.052114256826734984,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-1.4422559098765646,FALSE,FALSE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,logistic,1,raw,24,105.70042242265458,113.9467992350902,0.8776099198923177,0.23481270651901223,-0.37201497826753915,1.4367408688520378e-4,0.6271123874283305,0.00230256750832436,-0.21949310597014843,0.1414579288629998,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-1.433952869633373,FALSE,FALSE,FALSE
goa_salmon_shark,sst_wgoa_coastwatch_junjulaug,2,logistic,0.8,raw,24,105.74032518294342,113.98670199537904,0.8752760293121432,0.2371071400166746,-0.37201497826753915,1.4367408691806638e-4,0.629041515142881,0.00223182477648165,-0.2172766321098252,0.14552271526383587,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-1.3940501093445334,FALSE,FALSE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,linear,0.4,raw,24,105.74748097341768,113.9938577858533,0.875270045964958,0.23706883551079902,-0.37201497826753954,1.4367408694382355e-4,0.6283635043202389,0.0022699931863234823,-0.21700419020970077,0.14626475077129797,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-1.3868943188702758,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,logistic,0.8,log1p,24,104.33727572837336,112.58365254080897,0.8715543327814422,0.24990479935229865,-0.37201497826753915,1.436740869027453e-4,0.6938479327592323,4.2930397532647824e-4,-0.2746648301046519,0.05470739245545353,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-1.3720557397107882,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,logistic,0.6,log1p,24,106.06119989696282,114.30757670939843,0.8815170423633012,0.2283199987955251,-0.37201497826753915,1.4367408688986671e-4,0.649188712128106,0.0015749731681271584,-0.1983762606764474,0.18317296909214154,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-1.3406330764110805,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,logistic,0.2,log1p,24,104.40733995366321,112.65371676609882,0.8708112520602117,0.25030133498847174,-0.37201497826753893,1.4367408696380757e-4,0.7001033088277372,3.923011890825112e-4,-0.27225157634848673,0.05742412096852201,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-1.3019915144209335,FALSE,FALSE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,logistic,0.8,raw,24,105.85864727197563,114.10502408441124,0.8725893558648765,0.23926495686863336,-0.3720149782675389,1.4367408687698813e-4,0.632210295520419,0.002152187659389515,-0.2108976653918206,0.15832871296268358,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-1.2757280203123287,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,linear,0.6,log1p,24,106.1310942247853,114.37747103722091,0.874911440312887,0.23503975614216724,-0.37201497826753915,1.4367408689697214e-4,0.6651716811213709,0.0011571357278588046,-0.19348228204397885,0.19271407822027253,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-1.2707387485885988,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,logistic,1,log1p,24,104.5089888469397,112.75536565937531,0.8709938032257647,0.24947035568894624,-0.37201497826753915,1.4367408687121497e-4,0.6921929272587567,4.6372915618286825e-4,-0.2681425708183991,0.06160766063580625,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-1.2003426211444435,FALSE,FALSE,FALSE
goa_salmon_shark,sst_wgoa_coastwatch_junjulaug,2,logistic,0.6,raw,24,105.97051581735309,114.2168926297887,0.8685779476329365,0.24283778778148588,-0.37201497826753915,1.4367408692383954e-4,0.6362766187636922,0.0020311287069587625,-0.20455747123519769,0.17156061174050818,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-1.163859474934867,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,linear,0.2,log1p,24,106.26682897769791,114.51320579013353,0.8723804786942893,0.23687822232587508,-0.37201497826753915,1.436740868698827e-4,0.6444667064754349,0.0018447281326250398,-0.18705211959204676,0.2128661777013856,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-1.1350039956759872,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,logistic,0.4,log1p,24,106.31242105436436,114.55879786679998,0.8703758727293975,0.23871002268435923,-0.37201497826753915,1.4367408687121497e-4,0.6447731564850538,0.0018563081909506174,-0.18430310754540255,0.22015948926698337,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-1.0894119190095353,FALSE,FALSE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,logistic,0.6,raw,24,106.06454003728899,114.3109168497246,0.8663523511970876,0.2445827285534076,-0.37201497826753915,1.4367408686521976e-4,0.6388445577931199,0.0019712772012816515,-0.1991755013008869,0.18361685767160085,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-1.0698352549989636,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,linear,0.8,log1p,24,106.36496314987531,114.61133996231092,0.8678591453842899,0.24101993115494796,-0.3720149782675391,1.436740869484865e-4,0.6699911919718351,0.0011171168720993663,-0.1794535283972109,0.22892001055554934,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-1.0368698234985914,FALSE,FALSE,FALSE
goa_salmon_shark,sst_wgoa_coastwatch_junjulaug,2,linear,0.2,raw,24,106.23618952070146,114.48256633313707,0.8609870082435448,0.24906345994131623,-0.3720149782675391,1.4367408695314943e-4,0.6445561789205181,0.0018252086067209738,-0.18884512991951016,0.20811846878513096,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.8981857715864976,FALSE,FALSE,FALSE
goa_salmon_shark,sst_wgoa_coastwatch_junjulaug,2,logistic,0.4,raw,24,106.25032859617971,114.49670540861533,0.8606035793904104,0.24936661504527557,-0.37201497826753877,1.4367408695092898e-4,0.6450758304178428,0.0018117402113559944,-0.18796495380097616,0.2102943675939315,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.8840466961082427,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,linear,1,log1p,24,106.5233146913946,114.76969150383022,0.8634364209886941,0.24458254571459703,-0.37201497826753915,1.4367408688742422e-4,0.6726542029250008,0.001104485066786065,-0.16926518138323562,0.25786011562701305,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-0.8785182819792965,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,linear,0.4,raw,24,106.28592075816104,114.53229757059665,0.8596945755733719,0.25006873355869363,-0.37201497826753915,1.436740869156239e-4,0.6829837962058734,8.67345469224956e-4,-0.18414501126226293,0.2158863892053322,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.8484545341269154,FALSE,FALSE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,linear,0.2,raw,24,106.30495195363693,114.55132876607254,0.8592626516683456,0.25038664529249105,-0.37201497826753915,1.4367408692383954e-4,0.6464764733681618,0.0017842344269856092,-0.18458505724165045,0.21894546707949702,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.8294233386510257,FALSE,FALSE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,logistic,0.4,raw,24,106.32245286840916,114.56882968084477,0.8588501341387789,0.25069406316787785,-0.37201497826753877,1.4367408694271333e-4,0.6470564207699756,0.0017704234133864016,-0.18347620516089752,0.22180213157826434,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.8119224238787979,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,linear,0.6,raw,24,106.34975961021809,114.5961364226537,0.8502391241432884,0.2593390224947072,-0.37201497826753915,1.4367408691806638e-4,0.6891640769417601,7.966695608017105e-4,-0.18037270473330275,0.22634473864429006,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.7846156820698695,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,logistic,1,raw,24,106.36440003124955,114.61077684368516,0.8564785581379956,0.2528516829864674,-0.372014978267539,1.436740869331654e-4,0.6852316965061306,8.519740089629746e-4,-0.1793853167255532,0.2288240287996255,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.769975261038411,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,sst_wgoa_coastwatch_junjulaug,2,constant,0,raw,24,104.7912209070054,113.03759771944101,0.8409183082274623,0.27995891650854876,-0.37201497826753915,1.4367408690385552e-4,0.7264254512405912,2.9080174607587495e-4,-0.25908197805632077,0.07490394170409287,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,-0.7531912691076741,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,logistic,0.8,raw,24,106.43225798604581,114.67863479848143,0.8580203638030699,0.2507978648019903,-0.37201497826753915,1.4367408689341943e-4,0.6822915377021775,9.101045042434475e-4,-0.17509397019926332,0.2407314797147333,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.702117306242144,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,linear,0.6,log1p,24,105.02573025268319,113.2721070651188,0.8635025996618159,0.25439911755305794,-0.37201497826753877,1.4367408692850248e-4,0.6895116069665879,5.595254850165876e-4,-0.24724715992093138,0.0881447023616615,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-0.6836012154009552,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,linear,0.8,raw,24,106.45272561944739,114.699102431883,0.8433871373427677,0.2655315327293264,-0.37201497826753915,1.4367408690385552e-4,0.69296411932537,7.722302417825233e-4,-0.1740358552858794,0.24446279466466447,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.6816496728405639,FALSE,FALSE,FALSE
goa_salmon_shark,sst_wgoa_coastwatch_junjulaug,2,constant,0,log1p,24,106.75270519548349,114.9990820079191,0.8102556609981542,0.2957231737952158,-0.3720149782675389,1.4367408695670214e-4,0.6239913332372948,0.003579491149867442,-0.15848082513774858,0.3078834070450587,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-0.6491277778904134,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,logistic,0.2,log1p,24,106.75380266675131,115.00017947918693,0.8443791822408693,0.26233955306954315,-0.37201497826753915,1.4367408686166705e-4,0.6443627838728486,0.002151083560261835,-0.15527499589976604,0.30814992061131474,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-0.6480303066225872,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,logistic,0.6,raw,24,106.53964171160334,114.78601852403895,0.8578909585205932,0.25019154706988816,-0.37201497826753915,1.4367408689697214e-4,0.6791595053699391,9.860620653829866e-4,-0.16810138492576623,0.2610807377955684,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.5947335806846183,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,linear,1,raw,24,106.55310901276437,114.79948582519998,0.8372433533091774,0.2709318412092504,-0.37201497826753915,1.4367408690740824e-4,0.6958056677468782,7.618403254538997e-4,-0.16759862620222865,0.2637731523245037,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.5812662795235894,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,sst_egoa_coastwatch_junjulaug,2,constant,0,raw,24,104.96432839638817,113.21070520882378,0.8399723846213638,0.2797226281455281,-0.3720149782675388,1.436740869027453e-4,0.7256280434235883,3.113365226536935e-4,-0.2519342834610638,0.08446277485167375,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,-0.5800837797249017,FALSE,FALSE,FALSE
goa_salmon_shark,sst_wgoa_coastwatch_junjulaug,2,logistic,0.2,raw,24,106.57612952611441,114.82250633855003,0.851580124169751,0.25637391409693755,-0.3720149782675388,1.4367408694138106e-4,0.6551337690677134,0.001594086496276459,-0.1666257359623859,0.2684522770565232,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.5582457661735418,FALSE,FALSE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,constant,0,log1p,24,106.84903474289774,115.09541155533336,0.8074109080168325,0.297653114521372,-0.3720149782675388,1.4367408687121497e-4,0.6269979584170546,0.003473048429578407,-0.15088107281881324,0.3324238570797531,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-0.5527982304761565,FALSE,FALSE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,logistic,0.2,raw,24,106.62775109898632,114.87412791142194,0.8503249354078699,0.2572780285919734,-0.37201497826753915,1.4367408690385552e-4,0.6565265869335349,0.0015691205381418438,-0.16300573622219772,0.2793106284767153,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.5066241933016329,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,linear,0.2,raw,24,106.66824246717192,114.91461927960754,0.8557075733697646,0.2515311894631613,-0.37201497826753915,1.4367408691806638e-4,0.6761173741728123,0.001073691391488607,-0.1593123817944395,0.2882000328247196,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.46613282511603416,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,logistic,0.4,raw,24,106.69223259331153,114.93860940574714,0.8551178952487005,0.251963534653977,-0.3720149782675387,1.4367408692494976e-4,0.6760872206569819,0.0010805389747681193,-0.1576092191366385,0.29362930883052374,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.44214269897642566,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,constant,0,log1p,24,105.39733186406835,113.64370867650396,0.8601871463326953,0.2555153424736197,-0.3720149782675388,1.436740869191766e-4,0.6984041596707444,5.330296725458705e-4,-0.23107618275831032,0.1142434291106087,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-0.31199960401579574,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,logistic,0.2,raw,24,106.88272448559897,115.12910129803458,0.8490198162973869,0.2567628831472971,-0.37201497826753915,1.436740868758779e-4,0.6734392769428863,0.001188049207492936,-0.14334874870450112,0.3415916993863988,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.25165080668898554,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,linear,0.8,log1p,24,105.46444525759378,113.7108220700294,0.8647730392115215,0.2501861704122084,-0.3720149782675389,1.4367408687698813e-4,0.6860185012333804,6.67719147312118e-4,-0.2276007648163334,0.11975430571826173,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,-0.24488621049036396,FALSE,FALSE,FALSE
goa_salmon_shark,sst_wgoa_coastwatch_junjulaug,2,constant,0,raw,24,106.93022537115701,115.17660218359262,0.842227107626452,0.2631796840889144,-0.37201497826753915,1.4367408693094497e-4,0.6655839566692773,0.00140507660937228,-0.1398420634046576,0.3550836691752042,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.20414992113094854,FALSE,FALSE,FALSE
goa_salmon_shark,sst_egoa_coastwatch_junjulaug,2,constant,0,raw,24,106.96143329819529,115.2078101106309,0.8414881125367192,0.2636789919000071,-0.37201497826753915,1.4367408691806638e-4,0.6663864737800208,0.0013932676501995367,-0.137236626076686,0.364331509587422,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.17294199409266753,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,constant,0,log1p,24,107.29084855680242,115.53722536923803,0.8055049111137976,0.2957421685587938,-0.37201497826753915,1.4367408689697214e-4,0.6520586987240063,0.002224073225943979,-0.1076736075204311,0.48637993787668377,107.4018329733739,115.64820978580951,-0.09456634846648726,0.5421545907741325,-0.11098441657148328,FALSE,FALSE,FALSE
goa_salmon_shark,swln_temp_fall_176to226m,2,constant,0,raw,24,107.08766328307365,115.33404009550927,0.8397449026799332,0.264452777146841,-0.37201497826753915,1.4367408690740824e-4,0.6715703400776449,0.0012954861766105719,-0.12606496156596744,0.40525027139850467,107.13437529228796,115.38075210472357,-0.12175665248712778,0.4220217321922468,-0.04671200921430341,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,constant,0,raw,24,105.54806888272466,113.79444569516028,0.8229189313514876,0.29284856925150204,-0.37201497826753915,1.4367408689097694e-4,0.7368191555207732,3.330608568250515e-4,-0.2273654672102805,0.12701329181914223,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,0.003656706611593563,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,linear,1,log1p,24,105.73497924993814,113.98135606237375,0.8656703925918949,0.24746459120376973,-0.3720149782675386,1.4367408694382355e-4,0.6828583196254076,7.564324495277219e-4,-0.21439863910869,0.14497098236684924,105.70933146808414,113.95570828051976,-0.2160424358886811,0.14235485226707967,0.025647781853990637,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,logistic,0.2,raw,24,105.62238487763679,113.8687616900724,0.8173734683984284,0.29782559261027003,-0.37201497826753915,1.436740869191766e-4,0.7424216144129973,3.240946269360556e-4,-0.2246093897306461,0.13385351648186505,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,0.07797270152371993,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,linear,0.2,raw,24,105.74348341953447,113.98986023197008,0.8109848892326038,0.3032130227516898,-0.37201497826753915,1.4367408690740824e-4,0.745359990962951,3.3223949372795936e-4,-0.21916419800837622,0.14584971836767568,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,0.19907124342140037,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,logistic,0.4,raw,24,105.75330478391896,113.99968159635458,0.8111524233077815,0.3029687098602474,-0.37201497826753877,1.4367408694138106e-4,0.7450925518708679,3.3444375026903117e-4,-0.2186365607227144,0.14687164933584862,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,0.20889260780589325,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,logistic,0.6,raw,24,105.9075131508188,114.15388996325441,0.8053412738948452,0.30744227239324434,-0.37201497826753915,1.436740869156239e-4,0.7456571699946206,3.5689151508178085e-4,-0.2109293248812043,0.16396718709940528,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,0.36310097470573055,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,linear,0.4,raw,24,106.02999052614896,114.27636733858458,0.7988689707833618,0.31274966401305326,-0.37201497826753915,1.4367408684656802e-4,0.7458714884144884,3.7767416708622825e-4,-0.20452441068658608,0.17908199711749573,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,0.4855783500358939,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,logistic,0.8,raw,24,106.0602914025269,114.30666821496251,0.8004929627295521,0.31091545717489555,-0.37201497826753915,1.4367408686766225e-4,0.7449632617272226,3.8569149164979777e-4,-0.2027399657962242,0.1830524391885362,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,0.5158792264138299,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,logistic,1,raw,24,106.19765610510262,114.44403291753824,0.7967530534682961,0.3133891927805404,-0.3720149782675388,1.436740868066e-4,0.7436477659975815,4.1652334160358073e-4,-0.19491832200663756,0.2023158918967478,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,0.6532439289895535,FALSE,FALSE,FALSE
goa_pacific_sleeper_shark,swln_temp_fall_176to226m,2,linear,0.6,raw,24,106.4587242425878,114.70510105502342,0.7888462444169372,0.318748108083821,-0.37201497826753915,1.4367408690385552e-4,0.7400562481891739,4.8807651775284455e-4,-0.1787993529230894,0.2455690884634698,105.54441217611307,113.79078898854868,-0.22730884019811926,0.126686387307684,0.9143120664747357,FALSE,FALSE,FALSE
