"model_type","terms","n","aic","bic","cfi","rmsea","sar_r2","term1","term2","term3","b1","p1","b2","p2","b3","p3","n_terms","has_ishark","has_issl","has_icsl","has_any_index","index_count","model_label","delta_aic_vs_base","delta_r2_vs_base","delta_aic_global","aic_weight"
"3var_global","x21_enso_dj + x15_dfa_sleeper_shark_bsai_pred_ak + x15_ishark_df_asleeper_z",24,127.455021354599,138.05750582773,0.834668291370071,0.201716461148535,0.446202635160952,"x21_enso_dj","x15_dfa_sleeper_shark_bsai_pred_ak","x15_ishark_df_asleeper_z",-0.0320045699699968,0.848886470157535,-0.357479467890877,0.371688162672011,0.000602422055605894,0.99879676586332,3,TRUE,FALSE,FALSE,TRUE,1,"M8727",1.18719083847088,0.145217471198062,29.239799027271,1.21857607017401e-07
"3var_global","x21_enso_dj + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_risk_eulachon75_shad25",24,127.370343019128,137.972827492259,0.785878866285526,0.237084201041302,0.441138376301731,"x21_enso_dj","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_risk_eulachon75_shad25",-0.0521379611305849,0.771161077207759,-0.345888363052544,0.0304078998573818,0.0506217262334045,0.770855379041542,3,FALSE,FALSE,TRUE,TRUE,1,"M8728",1.10251250299976,0.140153212338841,29.1551206917999,1.27127735867302e-07
"3var_global","x21_enso_dj + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,106.082155915855,116.684640388986,1,0,0.768719947306055,"x21_enso_dj","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",-0.194207840290287,0.0767132524422083,-1.02845927437984,1.19633192241508e-11,-0.952089639368003,4.31882396512151e-09,3,FALSE,FALSE,TRUE,TRUE,1,"M8729",-20.1856746002732,0.467734783343165,7.8669335885269,0.00533226109615935
"3var_global","x21_enso_dj + x15_ishark_z + x15_issl_z",24,123.73107922255,134.333563695681,0.961810220842511,0.0984715076426171,0.522657519902715,"x21_enso_dj","x15_ishark_z","x15_issl_z",-0.168898029533147,0.291776635625178,-0.474139428197256,0.00361840618593856,-0.363687438865509,0.0210308974485416,3,TRUE,TRUE,FALSE,TRUE,2,"M8730",-2.53675129357819,0.221672355939825,25.5158568952219,7.84325626078073e-07
"3var_global","x21_enso_dj + x15_ishark_z + x15_ishark_df_asleeper_z",24,127.879797058457,138.482281531588,0.84786624605903,0.18990694684388,0.429444396500132,"x21_enso_dj","x15_ishark_z","x15_ishark_df_asleeper_z",-0.0978356942637424,0.589465986572222,-0.160854429641636,0.546858983725123,-0.207748858284435,0.413370300888927,3,TRUE,FALSE,FALSE,TRUE,1,"M8731",1.61196654232876,0.128459232537241,29.6645747311289,9.85402757583566e-08
"3var_global","x21_enso_dj + x15_ishark_z + x15_icsl_risk_eulachon75_shad25",24,128.073793044283,138.676277517414,0.82479718888168,0.205586427438489,0.413477250117273,"x21_enso_dj","x15_ishark_z","x15_icsl_risk_eulachon75_shad25",-0.183129858725646,0.325277432572459,-0.325352899998379,0.0495245423608734,0.117778141062247,0.492763740415485,3,TRUE,FALSE,TRUE,TRUE,2,"M8732",1.80596252815488,0.112492086154383,29.858570716955,8.94309986061346e-08
"3var_global","x21_enso_dj + x15_ishark_z + x15_icsl_cslchin_ratio",24,123.216848734484,133.819333207615,1,0,0.525720372629499,"x21_enso_dj","x15_ishark_z","x15_icsl_cslchin_ratio",-0.294070522731251,0.084116363622573,-0.573847912835896,0.00135325482702875,-0.445363402761228,0.0146396987977264,3,TRUE,FALSE,TRUE,TRUE,2,"M8733",-3.05098178164431,0.224735208666608,25.0016264071558,1.01428531218758e-06
"3var_global","x21_enso_dj + x15_issl_z + x15_ishark_df_asleeper_z",24,115.892047844069,126.494532317201,0.937721373173121,0.147113492343621,0.650274753871475,"x21_enso_dj","x15_issl_z","x15_ishark_df_asleeper_z",-0.0519987198000011,0.68994989955553,-0.629174513639443,5.86034197656016e-05,-0.705787159734545,4.57581121748873e-06,3,TRUE,TRUE,FALSE,TRUE,2,"M8734",-10.3757826720588,0.349289589908585,17.6768255167413,3.95112200616012e-05
"3var_global","x21_enso_dj + x15_issl_z + x15_icsl_risk_eulachon75_shad25",24,128.73180140741,139.334285880542,0.84144223329166,0.190268507006569,0.36253235963698,"x21_enso_dj","x15_issl_z","x15_icsl_risk_eulachon75_shad25",-0.148335333272758,0.424363841268397,-0.323170329540143,0.0780958625817545,0.301949642769283,0.124517683201073,3,FALSE,TRUE,TRUE,TRUE,2,"M8735",2.4639708912824,0.0615471956740894,30.5165790800825,6.43581245094584e-08
"3var_global","x21_enso_dj + x15_issl_z + x15_icsl_cslchin_ratio",24,130.948176743728,141.55066121686,0.83027633668139,0.185884931392607,0.332274705336786,"x21_enso_dj","x15_issl_z","x15_icsl_cslchin_ratio",-0.0243921418210775,0.895920594687771,-0.224263514405833,0.362032638451163,0.0479921915676243,0.853075790935216,3,FALSE,TRUE,TRUE,TRUE,2,"M8736",4.68034622760021,0.0312895413738956,32.7329544164003,2.12482706932328e-08
"3var_global","x21_enso_dj + x15_ishark_df_asleeper_z + x15_icsl_risk_eulachon75_shad25",24,127.988558327045,138.591042800176,0.788131473032628,0.231791860096521,0.410532224881889,"x21_enso_dj","x15_ishark_df_asleeper_z","x15_icsl_risk_eulachon75_shad25",-0.089284866295334,0.620778034781015,-0.315960928151606,0.0466880740931812,0.0870287831660844,0.615097814453303,3,TRUE,FALSE,TRUE,TRUE,2,"M8737",1.72072781091654,0.109547060918998,29.7733359997166,9.33246916974673e-08
"3var_global","x21_enso_dj + x15_ishark_df_asleeper_z + x15_icsl_cslchin_ratio",24,110.749990383133,121.352474856265,1,0,0.711428477502906,"x21_enso_dj","x15_ishark_df_asleeper_z","x15_icsl_cslchin_ratio",-0.256156794896442,0.0381981235311863,-0.972542547019294,6.7383596480397e-09,-0.911493475509854,3.9067567536577e-07,3,TRUE,FALSE,TRUE,TRUE,2,"M8738",-15.5178401329947,0.410443313540015,12.5347680558054,0.000516778016707148
"3var_global","x21_enso_dj + x15_icsl_risk_eulachon75_shad25 + x15_icsl_cslchin_ratio",24,131.122914715642,141.725399188774,0.809411507738376,0.198425269129457,0.307460054834636,"x21_enso_dj","x15_icsl_risk_eulachon75_shad25","x15_icsl_cslchin_ratio",-0.123273807091597,0.530010861868969,0.147522478517195,0.419862703920835,-0.131332302556731,0.464981213006903,3,FALSE,FALSE,TRUE,TRUE,1,"M8739",4.85508419951438,0.00647489087174546,32.9076923883145,1.94706173562879e-08
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x10_californian_s_l_2yr_lead_ws",24,122.775808602926,133.378293076058,0.834067923257429,0.224863352081536,0.517435318518258,"x13_mid_il_capelin","x13_stka_herr_matbiom","x10_californian_s_l_2yr_lead_ws",0.340631122569705,0.0537947189091434,0.332112789418706,0.0207950583620617,0.0496938852584436,0.75405637793525,3,FALSE,FALSE,FALSE,FALSE,0,"M8740",-3.49202191320174,0.216450154555367,24.5605862755984,1.26453479598817e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x10_harbour_s_2yr_lead_ws",24,117.319848562858,127.922333035989,0.807456514133798,0.272320662741512,0.606335223462143,"x13_mid_il_capelin","x13_stka_herr_matbiom","x10_harbour_s_2yr_lead_ws",0.305328419031022,0.0323350027825409,0.294135613529167,0.0219583416772609,-0.324516795652717,0.0124255422957573,3,FALSE,FALSE,FALSE,FALSE,0,"M8741",-8.94798195327053,0.305350059499252,19.1046262355296,1.9349843360341e-05
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x10_northern_f_s_2yr_lead_ws",24,121.732346618018,132.334831091149,0.88747646626764,0.183311989695736,0.54035847031905,"x13_mid_il_capelin","x13_stka_herr_matbiom","x10_northern_f_s_2yr_lead_ws",0.289662471619299,0.0873023342331671,0.343841047797364,0.0137373092433546,0.166576819657664,0.279608154786043,3,FALSE,FALSE,FALSE,FALSE,0,"M8742",-4.53548389811047,0.239373306356159,23.5171242906896,2.13066746991604e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x10_dfa_ssl_est_wholerange_2yr_lead",24,122.661643044824,133.264127517955,0.843724208145677,0.217477074758143,0.517504205445155,"x13_mid_il_capelin","x13_stka_herr_matbiom","x10_dfa_ssl_est_wholerange_2yr_lead",0.392826052596237,0.019239762357141,0.362349583462246,0.016946546514871,-0.0756402001363139,0.644379938554266,3,FALSE,FALSE,FALSE,FALSE,0,"M8743",-3.60618747130434,0.216519041482264,24.4464207174958,1.33881793071142e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_arrowtooth_flounder_biomass_pred_ak",24,122.390789449798,132.99327392293,0.767824120967279,0.279403398701608,0.522848234077024,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_arrowtooth_flounder_biomass_pred_ak",0.368822435049853,0.0183166631338076,0.298511817559467,0.0497866645815599,-0.109315239745388,0.484881098585446,3,FALSE,FALSE,FALSE,FALSE,0,"M8744",-3.87704106633001,0.221863070114133,24.1755671224701,1.53298050191274e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_sablefish_biomass_pred_ak",24,122.872431319367,133.474915792499,0.842167585229988,0.217816831716095,0.514375656526352,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_sablefish_biomass_pred_ak",0.361740685014281,0.0581787683921628,0.347481180637066,0.247088280360009,-0.0116072693099591,0.970896772478258,3,FALSE,FALSE,FALSE,FALSE,0,"M8745",-3.39539919676082,0.213390492563462,24.6572089920393,1.20489562642368e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_sablefish_recruitment_pred_ak",24,122.820191178627,133.422675651758,0.822601724164984,0.233904595652129,0.513743270237121,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_sablefish_recruitment_pred_ak",0.38065139352359,0.0255298953960279,0.31894704199049,0.0522651032220973,0.0412929752966386,0.816861404672086,3,FALSE,FALSE,FALSE,FALSE,0,"M8746",-3.4476393375015,0.21275810627423,24.6049688512986,1.23678221201848e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_pacific_cod_biomass_pred_ak",24,122.345296148985,132.947780622117,0.879527222444305,0.188222722446345,0.529426309472056,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_pacific_cod_biomass_pred_ak",0.302559886557192,0.0898922647804923,0.409857997094664,0.0172999858773759,0.140676318652269,0.464793196623643,3,FALSE,FALSE,FALSE,FALSE,0,"M8747",-3.92253436714302,0.228441145509165,24.1300738216571,1.56825028747866e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_spiny_dogfish_go_a_pred_ak",24,122.622736330665,133.225220803797,0.78010732204604,0.268497633652417,0.518948545433632,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_spiny_dogfish_go_a_pred_ak",0.361228597055544,0.0216312061334969,0.32060912743167,0.0282342103824158,0.0752382043567403,0.615429840159954,3,FALSE,FALSE,FALSE,FALSE,0,"M8748",-3.64509418546274,0.217963381470741,24.4075140033374,1.36511741119642e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,121.383890485898,131.98637495903,0.907825493848805,0.165160283604788,0.540431866375606,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",0.437536339511085,0.00750051929865236,0.426589044493974,0.00619200740374093,0.208377773540419,0.215051782378469,3,FALSE,FALSE,FALSE,FALSE,0,"M8749",-4.88394003022964,0.239446702412715,23.1686681585705,2.53619103462773e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_salmon_shark_go_a_pred_ak",24,122.832563556062,133.435048029194,0.868391619506223,0.196034489878278,0.514581399790781,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_salmon_shark_go_a_pred_ak",0.372144635987557,0.0207405240792018,0.349481747754397,0.0230157643577487,0.0313365716870292,0.839086604227062,3,FALSE,FALSE,FALSE,FALSE,0,"M8750",-3.43526696006566,0.213596235827891,24.6173412287344,1.22915486029476e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_shark_catch_go_a_pred_ak",24,120.261473731932,130.863958205063,0.724844744973683,0.32622557971738,0.560510514028131,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_shark_catch_go_a_pred_ak",0.416509752072358,0.00634173954218187,0.324419017554448,0.0166275747681701,0.233136453797735,0.0966628634404059,3,FALSE,FALSE,FALSE,FALSE,0,"M8751",-6.00635678419653,0.25952535006524,22.0462514046036,4.44540838476437e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_dfa_sleeper_shark_bsai_pred_ak",24,122.275653403239,132.87813787637,0.798635858072829,0.255727302000954,0.533595024963104,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_dfa_sleeper_shark_bsai_pred_ak",0.291426596458809,0.110815501043142,0.299822484460709,0.0445435457100596,-0.133688579999556,0.436440214881137,3,FALSE,FALSE,FALSE,FALSE,0,"M8752",-3.99217711288932,0.232609861000213,24.0604310759108,1.62382082168799e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_ishark_z",24,121.937377008037,132.539861481169,0.817482610408934,0.24227216243858,0.542630160972308,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_ishark_z",0.31222819627594,0.0571981969947153,0.314619102320257,0.0267515126166862,-0.14696162134519,0.328477132722811,3,TRUE,FALSE,FALSE,TRUE,1,"M8753",-4.33045350809078,0.241644997009417,23.7221546807093,1.92306468152679e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_issl_z",24,120.47625799548,131.078742468612,0.933817706610854,0.140394976996706,0.558256741926432,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_issl_z",0.418970657566849,0.00647077404181307,0.30093279234037,0.0289810522233045,-0.224670898845058,0.112314819249705,3,FALSE,TRUE,FALSE,TRUE,1,"M8754",-5.79157252064775,0.257271577963541,22.2610356681523,3.99274757043048e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_ishark_df_asleeper_z",24,121.278546131549,131.88103060468,0.81664179419427,0.246105262102001,0.551180833429048,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_ishark_df_asleeper_z",0.304453764273834,0.0569945637304339,0.30448596952771,0.0302716087293184,-0.186869625977221,0.199037147197772,3,TRUE,FALSE,FALSE,TRUE,1,"M8755",-4.98928438457912,0.250195669466158,23.063323804221,2.67335848100155e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_icsl_risk_eulachon75_shad25",24,122.20362198087,132.806106454002,0.80892257596218,0.247878532184348,0.522100957849576,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_icsl_risk_eulachon75_shad25",0.336081317870663,0.0353907540686527,0.365540217608215,0.0115649813771579,0.122012930130905,0.409729992706314,3,FALSE,FALSE,TRUE,TRUE,1,"M8756",-4.06420853525782,0.221115793886686,23.9883996535423,1.68336979598181e-06
"3var_global","x13_mid_il_capelin + x13_stka_herr_matbiom + x15_icsl_cslchin_ratio",24,120.387698218612,130.990182691744,0.940921929396147,0.132363167684444,0.56003132595057,"x13_mid_il_capelin","x13_stka_herr_matbiom","x15_icsl_cslchin_ratio",0.42124321795052,0.0061538340580134,0.356197838046687,0.00884297908137732,-0.235109920605349,0.10556512608191,3,FALSE,FALSE,TRUE,TRUE,1,"M8757",-5.88013229751598,0.259046161987679,22.1724758912841,4.17351871478506e-06
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x10_harbour_s_2yr_lead_ws",24,121.657348382139,132.259832855271,0.936211061967494,0.13457753212904,0.527618307507164,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x10_harbour_s_2yr_lead_ws",0.360279789254263,0.0371164471639338,-0.111368147463524,0.52041028477671,-0.412120722779306,0.00940766299267515,3,FALSE,FALSE,FALSE,FALSE,0,"M8758",-4.61048213398888,0.226633143544274,23.4421260548112,2.21208257786664e-06
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x10_northern_f_s_2yr_lead_ws",24,126.958258914389,137.560743387521,1,0,0.429792794400072,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x10_northern_f_s_2yr_lead_ws",0.281013891647719,0.167343244658295,0.0751862167541889,0.665033530955158,0.140107125321325,0.419772940259043,3,FALSE,FALSE,FALSE,FALSE,0,"M8759",0.690428398261105,0.128807630437181,28.7430365870612,1.56215181844015e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x10_dfa_ssl_est_wholerange_2yr_lead",24,127.56699707497,138.169481548102,0.922871296405759,0.130653528756653,0.412904460984287,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x10_dfa_ssl_est_wholerange_2yr_lead",0.330602789658638,0.091579136699903,0.144269064507447,0.645715584352173,-0.0562355888053674,0.854635815913363,3,FALSE,FALSE,FALSE,FALSE,0,"M8760",1.29916655884227,0.111919297021397,29.3517747476424,1.15222535212596e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_arrowtooth_flounder_biomass_pred_ak",24,124.741385467719,135.34386994085,0.7360161001971,0.289508536414322,0.461113695597144,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_arrowtooth_flounder_biomass_pred_ak",0.555430448901185,0.0130105907966827,-0.32858320441186,0.263474900285755,-0.477014366729466,0.081414805555889,3,FALSE,FALSE,FALSE,FALSE,0,"M8761",-1.52644504840927,0.160128531634253,26.5261631403908,4.73272414044649e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_sablefish_biomass_pred_ak",24,124.107776934701,134.710261407832,0.818707582291786,0.230669244309366,0.481302217014017,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_sablefish_biomass_pred_ak",0.451279636889829,0.0183889954352412,0.0429106607051646,0.793698098908529,0.305395787057977,0.0525018000962472,3,FALSE,FALSE,FALSE,FALSE,0,"M8762",-2.16005358142715,0.180317053051127,25.8925546073729,6.49677065698646e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_sablefish_recruitment_pred_ak",24,126.315766238593,136.918250711724,0.855233584556597,0.191781879475323,0.431196504664461,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_sablefish_recruitment_pred_ak",0.463311021145084,0.0360484172073079,-0.0118180324237074,0.951374874589976,0.218814958152769,0.250631117570964,3,FALSE,FALSE,FALSE,FALSE,0,"M8763",0.0479357224646719,0.130211340701571,28.1005439112648,2.15396553791802e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_pacific_cod_biomass_pred_ak",24,127.276169640797,137.878654113929,0.911452234870157,0.141906600831229,0.414527577670373,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_pacific_cod_biomass_pred_ak",0.390663049766229,0.0730591184730138,0.0705703390944458,0.692752468199595,-0.103322932314505,0.567685467396839,3,FALSE,FALSE,FALSE,FALSE,0,"M8764",1.00833912466933,0.113542413707483,29.0609473134694,1.3325692935825e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_spiny_dogfish_go_a_pred_ak",24,126.951235332361,137.553719805493,0.873436024293745,0.174717916222108,0.421701961330903,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_spiny_dogfish_go_a_pred_ak",0.40133970179431,0.0558037891133609,-0.063275484979401,0.808543909057769,0.196677771808674,0.417208175347422,3,FALSE,FALSE,FALSE,FALSE,0,"M8765",0.68340481623315,0.120716797368012,28.7360130050332,1.56764741320081e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,127.394535350317,137.997019823449,0.980207409846977,0.064502650788196,0.416405334911913,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",0.336598854603413,0.0835863865291313,0.164049582967608,0.472410649099983,0.101443506409514,0.649216284351595,3,FALSE,FALSE,FALSE,FALSE,0,"M8766",1.12670483418941,0.115420170949022,29.1793130229895,1.25599240824182e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_salmon_shark_go_a_pred_ak",24,126.788089659679,137.390574132811,0.939993470219838,0.116433903950502,0.43453766113174,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_salmon_shark_go_a_pred_ak",0.26833075154893,0.190757621726863,0.157643194859043,0.391140599107623,-0.15192801435793,0.363328152009267,3,FALSE,FALSE,FALSE,FALSE,0,"M8767",0.520259143551215,0.133552497168849,28.5728673323513,1.70088528084159e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_shark_catch_go_a_pred_ak",24,125.05852961759,135.661014090721,0.884943826846153,0.173069977322768,0.459306454975915,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_shark_catch_go_a_pred_ak",0.51792644652659,0.0168192943105854,-0.126120258900449,0.555155890274305,0.328425866563508,0.101519350577908,3,FALSE,FALSE,FALSE,FALSE,0,"M8768",-1.20930089853852,0.158321291013024,26.8433072902616,4.03872436145695e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_dfa_sleeper_shark_bsai_pred_ak",24,125.24100531908,135.843489792212,0.90122343154785,0.158247308956667,0.483057582558325,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_dfa_sleeper_shark_bsai_pred_ak",0.252288479921259,0.191141770230608,-0.236992634465739,0.377972866243165,-0.441288683898181,0.115345017137335,3,FALSE,FALSE,FALSE,FALSE,0,"M8769",-1.0268251970478,0.182072418595434,27.0257829917523,3.68654991851679e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_ishark_z",24,126.380226543193,136.982711016324,0.944098101925282,0.113252729323755,0.452568179523749,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_ishark_z",0.317009299933474,0.0969236401687579,-0.0300150922844875,0.882904177293465,-0.218674095259741,0.263195894779746,3,TRUE,FALSE,FALSE,TRUE,1,"M8770",0.112396027064676,0.151583015560858,28.1650042158648,2.08564972872054e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_issl_z",24,121.244533941182,131.847018414313,1,0,0.549165892333923,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_issl_z",0.306208263487172,0.0739639842990878,0.353060923728323,0.0493798716745157,-0.450684386880278,0.0069837801873589,3,FALSE,TRUE,FALSE,TRUE,1,"M8771",-5.02329657494622,0.248180728371033,23.0293116138539,2.71921064788673e-06
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_ishark_df_asleeper_z",24,123.342584766362,133.945069239494,0.983443131748034,0.0646494818412235,0.510191168743541,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_ishark_df_asleeper_z",0.412383528980122,0.0237436913175926,-0.466002762808122,0.126965149448978,-0.618024683461522,0.0308906455524462,3,TRUE,FALSE,FALSE,TRUE,1,"M8772",-2.92524574976593,0.209206004780651,25.1273624390342,9.5248227852059e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_icsl_risk_eulachon75_shad25",24,127.504128855264,138.106613328396,0.954094438398003,0.0992923465640666,0.411556448715592,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_icsl_risk_eulachon75_shad25",0.317799295678359,0.114988309911951,0.105012386312394,0.550296483989257,0.0506029941092777,0.755944430059853,3,FALSE,FALSE,TRUE,TRUE,1,"M8773",1.23629833913597,0.110571284752702,29.2889065279361,1.18901980111973e-07
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_icsl_cslchin_ratio",24,116.450345356267,127.052829829398,1,0,0.634768569479318,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_icsl_cslchin_ratio",0.157086551882099,0.331487335891956,0.867481426359058,0.000439809539223956,-0.899166352442585,0.000165006731860817,3,FALSE,FALSE,TRUE,TRUE,1,"M8774",-9.81748515986129,0.333783405516428,18.2351230289388,2.98873683423003e-05
"3var_global","x13_mid_il_capelin + x10_harbour_s_2yr_lead_ws + x10_northern_f_s_2yr_lead_ws",24,122.039346071024,132.641830544156,0.929544459207475,0.140875030866876,0.52105838337672,"x13_mid_il_capelin","x10_harbour_s_2yr_lead_ws","x10_northern_f_s_2yr_lead_ws",0.323399168958194,0.0574918340782473,-0.376511139658893,0.0170679163409935,-0.0286253835423343,0.868091451223018,3,FALSE,FALSE,FALSE,FALSE,0,"M8775",-4.22848444510362,0.22007321941383,23.8241237436965,1.82747561700882e-06
"3var_global","x13_mid_il_capelin + x10_harbour_s_2yr_lead_ws + x10_dfa_ssl_est_wholerange_2yr_lead",24,121.228258460537,131.830742933669,0.950185961633142,0.119036282720428,0.538309841234216,"x13_mid_il_capelin","x10_harbour_s_2yr_lead_ws","x10_dfa_ssl_est_wholerange_2yr_lead",0.357971752684303,0.0274389736987644,-0.433464211959352,0.00606842169373012,-0.155854221816125,0.355569563350428,3,FALSE,FALSE,FALSE,FALSE,0,"M8776",-5.03957205559064,0.237324677271325,23.0130361332095,2.74142915964591e-06
"3var_global","x13_mid_il_capelin + x10_harbour_s_2yr_lead_ws + x15_arrowtooth_flounder_biomass_pred_ak",24,122.066818366201,132.669302839332,0.894098724429543,0.176007805443582,0.521325169913918,"x13_mid_il_capelin","x10_harbour_s_2yr_lead_ws","x15_arrowtooth_flounder_biomass_pred_ak",0.312385800579297,0.0495455791859878,-0.366075156128313,0.0397833395025751,0.00176995788319866,0.992202651965874,3,FALSE,FALSE,FALSE,FALSE,0,"M8777",-4.20101214992752,0.220340005951028,23.8515960388726,1.8025447611762e-06
"3var_global","x13_mid_il_capelin + x10_harbour_s_2yr_lead_ws + x15_sablefish_biomass_pred_ak",24,119.243442971276,129.845927444407,0.809382258398775,0.261769247167471,0.56921546147524,"x13_mid_il_capelin","x10_harbour_s_2yr_lead_ws","x15_sablefish_biomass_pred_ak",0.394496753801562,0.0113457017021052,-0.319299080870514,0.0192781901848056,0.247533292087856,0.083456810390194,3,FALSE,FALSE,FALSE,FALSE,0,"M8778",-7.02438754485243,0.26823029751235,21.0282206439477,7.39561398795566e-06
"3var_global","x13_mid_il_capelin + x10_harbour_s_2yr_lead_ws + x15_sablefish_recruitment_pred_ak",24,121.944290094402,132.546774567533,0.894249886058744,0.176295870468106,0.522391688502116,"x13_mid_il_capelin","x10_harbour_s_2yr_lead_ws","x15_sablefish_recruitment_pred_ak",0.336991136341887,0.0497626031147529,-0.34199212309649,0.0284701042164459,0.0587363267430642,0.725870037951404,3,FALSE,FALSE,FALSE,FALSE,0,"M8779",-4.32354042172651,0.221406524539225,23.7290677670736,1.91642900027919e-06
"3var_global","x13_mid_il_capelin + x10_harbour_s_2yr_lead_ws + x15_pacific_cod_biomass_pred_ak",24,122.022726156957,132.625210630088,0.914477546725363,0.156533975010558,0.521267794269732,"x13_mid_il_capelin","x10_harbour_s_2yr_lead_ws","x15_pacific_cod_biomass_pred_ak",0.328189397985932,0.0591050763539163,-0.358258826201701,0.013772344957512,-0.0338100022817486,0.833429216500947,3,FALSE,FALSE,FALSE,FALSE,0,"M8780",-4.24510435917136,0.220282630306841,23.8075038296287,1.8427251345293e-06
