"model_type","terms","n","aic","bic","cfi","rmsea","sar_r2","term1","term2","term3","b1","p1","b2","p2","b3","p3","n_terms","has_ishark","has_issl","has_icsl","has_any_index","index_count","model_label","delta_aic_vs_base","delta_r2_vs_base","delta_aic_global","aic_weight","exp_sign_1","exp_sign_2","exp_sign_3","pass_sign_1","pass_sign_2","pass_sign_3","n_valid_terms","n_passed_terms","prop_model_signs_met","all_signs_met"
"3var_global","x13_hexagram_wai + x14_pink_salmon + x10_californian_s_l_2yr_lead_ws",24,127.81040303088,138.412887504011,0.754940254250255,0.255888623399039,0.402100633600177,"x13_hexagram_wai","x14_pink_salmon","x10_californian_s_l_2yr_lead_ws",0.231116338047798,0.198700735714472,0.273746964646504,0.182645606952615,0.0519364458082352,0.793203131586406,3,FALSE,FALSE,FALSE,FALSE,0,"M3949",1.5425725147517,0.101115469637286,29.5951807035515,1.39780789259062e-07,"Positive","Negative","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x15_icsl_risk_eulachon75_shad25 + x15_icsl_cslchin_ratio",24,127.811505353077,138.413989826209,0.946957236989171,0.106293523708525,0.409815823655349,"x12_dfa_biomass_euph_shelf_sum","x15_icsl_risk_eulachon75_shad25","x15_icsl_cslchin_ratio",-0.392046635883302,0.0454071761927171,0.134274038529604,0.384972011389435,0.111210289040216,0.567666885684831,3,FALSE,FALSE,TRUE,TRUE,1,"M2645",1.54367483694932,0.108830659692459,29.5962830257492,1.39703768752964e-07,"Positive","Negative","Negative",FALSE,FALSE,FALSE,3,0,0,FALSE
"3var_global","x12_copepod_com_e_go_a + x12_copepod_com_w_go_a + x15_icsl_risk_eulachon75_shad25",24,127.814068979472,138.416553452603,0.695622887164312,0.297063458919644,0.395757826614792,"x12_copepod_com_e_go_a","x12_copepod_com_w_go_a","x15_icsl_risk_eulachon75_shad25",0.466095525444218,0.0350787715547096,-0.155368314651214,0.427110349687053,0.379302022216525,0.0605621836131416,3,FALSE,FALSE,TRUE,TRUE,1,"M1187",1.54623846334377,0.0947726626519018,29.5988466521436,1.39524809339247e-07,"Positive","Positive","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x10_northern_f_s_2yr_lead_ws + x15_arrowtooth_flounder_biomass_pred_ak + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,127.814304639728,138.416789112859,0.800333931210034,0.224307628532843,0.418163895536465,"x10_northern_f_s_2yr_lead_ws","x15_arrowtooth_flounder_biomass_pred_ak","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",0.295908963661695,0.0804801503073145,-0.300971566665722,0.162086155749923,0.160257241244054,0.471255374225678,3,FALSE,FALSE,FALSE,FALSE,0,"M6934",1.54647412359961,0.117178731573574,29.5990823123994,1.39508370081653e-07,"Negative","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x14_pink_salmon_north_america + x15_arrowtooth_flounder_biomass_pred_ak + x15_icsl_risk_eulachon75_shad25",24,127.816717787174,138.419202260306,0.712370934634323,0.285340716516253,0.425048211869001,"x14_pink_salmon_north_america","x15_arrowtooth_flounder_biomass_pred_ak","x15_icsl_risk_eulachon75_shad25",-0.251256580399949,0.125542748587315,-0.156394455184139,0.364574076603228,0.135743290081201,0.381149734929128,3,FALSE,FALSE,TRUE,TRUE,1,"M5562",1.5488872710462,0.124063047906111,29.601495459846,1.39340144456851e-07,"Negative","Negative","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x13_gadid_wai + x13_hexagram_wai + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,127.818522293487,138.421006766618,0.657283945375895,0.324243238477663,0.372234105558462,"x13_gadid_wai","x13_hexagram_wai","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",0.215327699563229,0.184371385188232,0.365936631089501,0.0609951112191836,-0.243736715352327,0.169512992865894,3,FALSE,FALSE,FALSE,FALSE,0,"M3131",1.55069177735888,0.0712489415955716,29.6032999661587,1.39214481070329e-07,"Positive","Positive","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x15_pacific_cod_biomass_pred_ak + x15_salmon_shark_go_a_pred_ak",24,127.818742457979,138.42122693111,1,0,0.420089125882783,"x12_dfa_biomass_euph_shelf_sum","x15_pacific_cod_biomass_pred_ak","x15_salmon_shark_go_a_pred_ak",-0.354464113713429,0.0735648630612065,0.182217650443443,0.316994727650873,-0.046126333223876,0.815925743925978,3,FALSE,FALSE,FALSE,FALSE,0,"M2627",1.55091194185084,0.119103961919892,29.6035201306507,1.39199156871056e-07,"Positive","Negative","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_pollock_biomass_go_aage3plus_pred_ak + x14_pink_salmon_asia + x15_arrowtooth_flounder_biomass_pred_ak",24,127.82244344051,138.424927913642,0.706965174870533,0.289065878879258,0.436152526090491,"x13_pollock_biomass_go_aage3plus_pred_ak","x14_pink_salmon_asia","x15_arrowtooth_flounder_biomass_pred_ak",-0.162989311734758,0.443501932506871,0.319731599338814,0.151021646998162,-0.10402438690126,0.70870566562541,3,FALSE,FALSE,FALSE,FALSE,0,"M4321",1.55461292438235,0.1351673621276,29.6072211131822,1.38941808231207e-07,"Positive","Negative","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_hexagram_eai + x10_californian_s_l_2yr_lead_ws + x15_sablefish_recruitment_pred_ak",24,127.824259005979,138.426743479111,0.843268282188186,0.193558128740015,0.418429818929174,"x13_hexagram_eai","x10_californian_s_l_2yr_lead_ws","x15_sablefish_recruitment_pred_ak",-0.276381457485647,0.102576499645419,0.130395074170693,0.448926865725059,0.0598464999409153,0.726783961927337,3,FALSE,FALSE,FALSE,FALSE,0,"M3779",1.55642848985102,0.117444654966283,29.6090366786509,1.38815736488152e-07,"Positive","Negative","Negative",FALSE,FALSE,FALSE,3,0,0,FALSE
"3var_global","x13_hexagram_eai + x21_enso_dj + x15_icsl_cslchin_ratio",24,127.826898702112,138.429383175243,0.964008045736721,0.0867458310910923,0.410975334576273,"x13_hexagram_eai","x21_enso_dj","x15_icsl_cslchin_ratio",-0.33221949096877,0.0385733353575959,-0.0337779168120801,0.843002277160409,-0.159878193204414,0.332753419641923,3,FALSE,FALSE,TRUE,TRUE,1,"M3744",1.55906818598359,0.109990170613383,29.6116763747834,1.38632641662033e-07,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_gadid_wai + x14_pink_salmon_north_america + x15_arrowtooth_flounder_biomass_pred_ak",24,127.827471216995,138.429955690126,0.604371073674942,0.363221866372999,0.431743163723827,"x13_gadid_wai","x14_pink_salmon_north_america","x15_arrowtooth_flounder_biomass_pred_ak",0.139112907966714,0.38461600756033,-0.223360387917287,0.180204642674666,-0.162606721721904,0.348764158991645,3,FALSE,FALSE,FALSE,FALSE,0,"M3246",1.55964070086685,0.130757999760936,29.6122488896667,1.38592962716172e-07,"Positive","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_pollock_biomass_go_aage3plus_pred_ak + x14_pink_salmon_north_america + x15_icsl_cslchin_ratio",24,127.831405822604,138.433890295735,0.969914377283962,0.0790584766634957,0.435112572445262,"x13_pollock_biomass_go_aage3plus_pred_ak","x14_pink_salmon_north_america","x15_icsl_cslchin_ratio",0.230411216802358,0.348728044372423,-0.290790277119789,0.0622953587043686,-0.293953016521868,0.236299598552691,3,FALSE,FALSE,TRUE,TRUE,1,"M4309",1.56357530647554,0.134127408482372,29.6161834952754,1.38320576412978e-07,"Positive","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_arrowtooth_flounder_biomass_pred_ak",24,127.834279686388,138.436764159519,0.597156929941082,0.368660904875516,0.4365568737023,"x13_gadid_wai","x14_pink_salmon_asia","x15_arrowtooth_flounder_biomass_pred_ak",0.12327573202,0.448246408385794,0.303683618838421,0.181094556890341,-0.0210108466953155,0.927632414401696,3,FALSE,FALSE,FALSE,FALSE,0,"M3267",1.56644917025994,0.13557170973941,29.6190573590598,1.38121961897323e-07,"Positive","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_copepod_com_w_go_a + x14_pink_salmon + x10_northern_f_s_2yr_lead_ws",24,127.83871694117,138.441201414302,0.850919439172238,0.18785373598486,0.427341628218226,"x12_copepod_com_w_go_a","x14_pink_salmon","x10_northern_f_s_2yr_lead_ws",-0.196423472279369,0.377938313108844,0.307872199630696,0.158490718898816,0.152394908241009,0.396620266327983,3,FALSE,FALSE,FALSE,FALSE,0,"M1916",1.57088642504229,0.126356464255335,29.6234946138421,1.37815860417459e-07,"Positive","Negative","Negative",FALSE,FALSE,FALSE,3,0,0,FALSE
"3var_global","x12_copepod_com_w_go_a + x14_pink_salmon_north_america + x15_spiny_dogfish_go_a_pred_ak",24,127.838734958278,138.44121943141,0.857267985508332,0.183128417696909,0.42906435385153,"x12_copepod_com_w_go_a","x14_pink_salmon_north_america","x15_spiny_dogfish_go_a_pred_ak",-0.276884690140048,0.258254395002046,-0.281302003829152,0.101073902840561,0.224886858275415,0.326078637592528,3,FALSE,FALSE,FALSE,FALSE,0,"M1944",1.57090444215049,0.12807918988864,29.6235126309503,1.37814618901417e-07,"Positive","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x15_sablefish_biomass_pred_ak + x15_pacific_cod_biomass_pred_ak + x15_icsl_cslchin_ratio",24,127.839023984781,138.441508457913,0.783809920141502,0.235701640517046,0.417916139058858,"x15_sablefish_biomass_pred_ak","x15_pacific_cod_biomass_pred_ak","x15_icsl_cslchin_ratio",0.532414486177926,0.0359156814135515,0.432780838952894,0.0971937856533032,-0.0752910120333104,0.650737754464219,3,FALSE,FALSE,TRUE,TRUE,1,"M7068",1.57119346865332,0.116930975095968,29.6238016574532,1.37794704301744e-07,"Negative","Negative","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x10_dfa_ssl_est_wholerange_2yr_lead",24,127.839889808578,138.442374281709,0.716298803352586,0.282438469671507,0.437635516029932,"x13_gadid_wai","x14_pink_salmon_asia","x10_dfa_ssl_est_wholerange_2yr_lead",0.118550887756436,0.455180145190222,0.324337392824788,0.104567121387149,-0.0102523556331919,0.959040515372636,3,FALSE,FALSE,FALSE,FALSE,0,"M3266",1.57205929244978,0.136650352067042,29.6246674812496,1.37735064245115e-07,"Positive","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_copepod_com_w_go_a + x12_dfa_biomass_euph_shelf_sum + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,127.840345699241,138.442830172373,0.856031479856608,0.184045058373221,0.418901686342741,"x12_copepod_com_w_go_a","x12_dfa_biomass_euph_shelf_sum","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",-0.0452527893801877,0.822003865546625,-0.332234292253673,0.0417400338104834,-0.174155398660208,0.333938543841893,3,FALSE,FALSE,FALSE,FALSE,0,"M1711",1.57251518311335,0.117916522379851,29.6251233719132,1.37703671758218e-07,"Positive","Positive","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_hexagram_wai + x14_pink_salmon + x10_dfa_ssl_est_wholerange_2yr_lead",24,127.842517801005,138.445002274137,0.748821318752197,0.259904112042759,0.400506610216232,"x13_hexagram_wai","x14_pink_salmon","x10_dfa_ssl_est_wholerange_2yr_lead",0.246213760042368,0.157896117164537,0.335414649677771,0.13021194130015,-0.0418299987945728,0.848406186332164,3,FALSE,FALSE,FALSE,FALSE,0,"M3952",1.57468728487746,0.0995214462533418,29.6272954736773,1.37554199745841e-07,"Positive","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x15_sablefish_biomass_pred_ak + x15_sablefish_recruitment_pred_ak + x15_pacific_cod_biomass_pred_ak",24,127.844937178452,138.447421651583,0.756326412456506,0.254702543258061,0.419620687087925,"x15_sablefish_biomass_pred_ak","x15_sablefish_recruitment_pred_ak","x15_pacific_cod_biomass_pred_ak",0.498442982592856,0.0663428407829751,0.138705757425869,0.65552250552548,0.538483082712286,0.0843166233321579,3,FALSE,FALSE,FALSE,FALSE,0,"M7056",1.57710666232356,0.118635523125035,29.6297148511234,1.37387902585779e-07,"Negative","Negative","Negative",FALSE,FALSE,FALSE,3,0,0,FALSE
"3var_global","x13_gadid_wai + x10_californian_s_l_2yr_lead_ws + x15_pacific_cod_biomass_pred_ak",24,127.846204989058,138.448689462189,0.822525864146239,0.20843094496012,0.421191005119675,"x13_gadid_wai","x10_californian_s_l_2yr_lead_ws","x15_pacific_cod_biomass_pred_ak",0.283403043676967,0.108619981519812,0.300742563547897,0.0626371927444971,0.162764768889847,0.36251401766709,3,FALSE,FALSE,FALSE,FALSE,0,"M3402",1.57837447292985,0.120205841156785,29.6309826617297,1.37300839263608e-07,"Positive","Negative","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x13_hexagram_wai + x14_pink_salmon + x21_enso_dj",24,127.853521181328,138.45600565446,0.691179220368751,0.299878380964349,0.402540719641727,"x13_hexagram_wai","x14_pink_salmon","x21_enso_dj",0.242407534300933,0.163277265176498,0.31355109372158,0.0626169089437716,0.0276927806664597,0.873074128893912,3,FALSE,FALSE,FALSE,FALSE,0,"M3946",1.58569066520025,0.101555555678837,29.6382988540001,1.36799497132061e-07,"Positive","Negative","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x13_pollock_biomass_go_aage3plus_pred_ak + x15_arrowtooth_flounder_biomass_pred_ak + x15_icsl_risk_eulachon75_shad25",24,127.854013561318,138.45649803445,0.581403082499557,0.380663337246702,0.386251035292391,"x13_pollock_biomass_go_aage3plus_pred_ak","x15_arrowtooth_flounder_biomass_pred_ak","x15_icsl_risk_eulachon75_shad25",-0.353956803997391,0.128886847871148,-0.48784558576755,0.0360696214725629,0.244868276206384,0.154460163130381,3,FALSE,FALSE,TRUE,TRUE,1,"M4503",1.5861830451905,0.0852658713295003,29.6387912339903,1.36765822609864e-07,"Positive","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_copepod_com_e_go_a + x15_sablefish_biomass_pred_ak + x15_pacific_cod_biomass_pred_ak",24,127.855379640347,138.457864113479,0.783221475125851,0.236010966850545,0.422160782413944,"x12_copepod_com_e_go_a","x15_sablefish_biomass_pred_ak","x15_pacific_cod_biomass_pred_ak",0.0769420916233393,0.664183429432987,0.498259981519423,0.067659266962828,0.445933065115667,0.0820705078913055,3,FALSE,FALSE,FALSE,FALSE,0,"M1650",1.58754912421938,0.121175618451054,29.6401573130192,1.36672438045101e-07,"Positive","Negative","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x21_enso_dj + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,127.856275460005,138.458759933137,0.887996176828091,0.159318847424466,0.42226742731866,"x12_dfa_biomass_euph_shelf_sum","x21_enso_dj","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",-0.340235225854882,0.0393197259311766,0.0317443696744005,0.852325243079866,-0.160104736587886,0.326169377187691,3,FALSE,FALSE,FALSE,FALSE,0,"M2521",1.58844494387748,0.121282263355769,29.6410531326773,1.36611234824526e-07,"Positive","Negative","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_dfa_wgoa_dfa_mid_trophic + x15_pacific_cod_biomass_pred_ak + x15_salmon_shark_go_a_pred_ak",24,127.857889480865,138.460373953997,0.728601106405844,0.273777189550202,0.433748601609531,"x13_dfa_wgoa_dfa_mid_trophic","x15_pacific_cod_biomass_pred_ak","x15_salmon_shark_go_a_pred_ak",0.470552917225682,0.0755881921377168,0.512412613986671,0.0652092122867503,-0.337303209786728,0.0678955268866976,3,FALSE,FALSE,FALSE,FALSE,0,"M5098",1.59005896473715,0.13276343764664,29.642667153537,1.3650103260634e-07,"Positive","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_mid_il_capelin + x15_halibut_biomass_age8plus_2yr_lead_pred_ak + x15_icsl_risk_eulachon75_shad25",24,127.85821213852,138.460696611652,0.944655449034901,0.108576347452556,0.400711336172523,"x13_mid_il_capelin","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x15_icsl_risk_eulachon75_shad25",0.375365383433764,0.0461501215766928,0.00151000875020925,0.992998787778508,0.0344266557148439,0.827963144620151,3,FALSE,FALSE,TRUE,TRUE,1,"M6677",1.59038162239219,0.099726172209633,29.642989811192,1.36479012831055e-07,"Positive","Negative","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x10_northern_f_s_2yr_lead_ws + x15_arrowtooth_flounder_biomass_pred_ak + x15_pacific_cod_biomass_pred_ak",24,127.859378281658,138.46186275479,0.801495997399693,0.223231437841661,0.423005181598492,"x10_northern_f_s_2yr_lead_ws","x15_arrowtooth_flounder_biomass_pred_ak","x15_pacific_cod_biomass_pred_ak",0.239512524392042,0.137562318369842,-0.255707305468637,0.161067407018347,0.125590809773012,0.491598499364037,3,FALSE,FALSE,FALSE,FALSE,0,"M6932",1.59154776553018,0.122020017635602,29.64415595433,1.36399458993953e-07,"Negative","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x21_enso_dj + x15_pacific_cod_biomass_pred_ak",24,127.860184133058,138.46266860619,1,0,0.420023438953201,"x12_dfa_biomass_euph_shelf_sum","x21_enso_dj","x15_pacific_cod_biomass_pred_ak",-0.38036560357153,0.0297252875035776,0.019081452402942,0.91030454228183,0.170372435005848,0.327191536989433,3,FALSE,FALSE,FALSE,FALSE,0,"M2519",1.59235361693032,0.119038274990311,29.6449618057302,1.36344511217127e-07,"Positive","Negative","Negative",FALSE,FALSE,FALSE,3,0,0,FALSE
"3var_global","x15_arrowtooth_flounder_biomass_pred_ak + x15_salmon_shark_go_a_pred_ak + x15_icsl_risk_eulachon75_shad25",24,127.861494247168,138.4639787203,0.635729664065491,0.339526187902463,0.401455943845515,"x15_arrowtooth_flounder_biomass_pred_ak","x15_salmon_shark_go_a_pred_ak","x15_icsl_risk_eulachon75_shad25",-0.279669383196611,0.0933097077494758,-0.246880781833697,0.129568832194799,0.196511173115837,0.221789696284153,3,FALSE,FALSE,TRUE,TRUE,1,"M7051",1.59366373104038,0.100470779882625,29.6462719198402,1.36255227029451e-07,"Negative","Negative","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x13_hexagram_eai + x10_californian_s_l_2yr_lead_ws + x10_dfa_ssl_est_wholerange_2yr_lead",24,127.861978511708,138.464462984839,0.906583066547247,0.143979668672551,0.419489121716916,"x13_hexagram_eai","x10_californian_s_l_2yr_lead_ws","x10_dfa_ssl_est_wholerange_2yr_lead",-0.265550346076141,0.112521328406402,0.222939360970909,0.463798940680944,-0.0892856567742573,0.771679795299494,3,FALSE,FALSE,FALSE,FALSE,0,"M3776",1.59414799557965,0.118503957754025,29.6467561843795,1.36222239235947e-07,"Positive","Negative","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x14_pink_salmon + x14_pink_salmon_asia + x15_salmon_shark_go_a_pred_ak",24,127.862133594554,138.464618067685,0.83529995860923,0.199166388529024,0.443068355355156,"x14_pink_salmon","x14_pink_salmon_asia","x15_salmon_shark_go_a_pred_ak",-0.303642455594846,0.529392203551216,0.602251441551,0.224842750061279,-0.0355443467014806,0.836067141752832,3,FALSE,FALSE,FALSE,FALSE,0,"M5155",1.59430307842578,0.142083191392265,29.6469112672256,1.36211676779182e-07,"Negative","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x14_pink_salmon_north_america + x14_pink_salmon_asia + x15_salmon_shark_go_a_pred_ak",24,127.862133594555,138.464618067686,0.83529995860923,0.199166388529024,0.443068355355156,"x14_pink_salmon_north_america","x14_pink_salmon_asia","x15_salmon_shark_go_a_pred_ak",-0.131823961528733,0.529392203519533,0.233862482765908,0.258649573406205,-0.0355443467014802,0.83606714174826,3,FALSE,FALSE,FALSE,FALSE,0,"M5386",1.59430307842689,0.142083191392266,29.6469112672267,1.36211676779107e-07,"Negative","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x14_pink_salmon + x14_pink_salmon_north_america + x15_salmon_shark_go_a_pred_ak",24,127.862133594555,138.464618067686,0.835299958609228,0.199166388529026,0.443068355355157,"x14_pink_salmon","x14_pink_salmon_north_america","x15_salmon_shark_go_a_pred_ak",0.192759790555977,0.258649573397668,-0.215509094310172,0.224842750049881,-0.0355443467014804,0.836067141750079,3,FALSE,FALSE,FALSE,FALSE,0,"M5134",1.59430307842698,0.142083191392267,29.6469112672268,1.36211676779101e-07,"Negative","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_pollock_biomass_go_aage3plus_pred_ak + x10_californian_s_l_2yr_lead_ws + x15_pacific_cod_biomass_pred_ak",24,127.862498044089,138.46498251722,0.964847304395679,0.0856123363968787,0.42007217023578,"x13_pollock_biomass_go_aage3plus_pred_ak","x10_californian_s_l_2yr_lead_ws","x15_pacific_cod_biomass_pred_ak",-0.395369329039347,0.10986575762525,0.526778688329218,0.0289302257088504,0.0723031734303582,0.658944753575381,3,FALSE,FALSE,FALSE,FALSE,0,"M4456",1.59466752796081,0.11908700627289,29.6472757167606,1.36186857899425e-07,"Positive","Negative","Negative",FALSE,FALSE,FALSE,3,0,0,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x13_gadid_wai + x15_pacific_cod_biomass_pred_ak",24,127.865254527156,138.467739000288,0.992679624865821,0.0385138953238808,0.418744211415208,"x12_dfa_biomass_euph_shelf_sum","x13_gadid_wai","x15_pacific_cod_biomass_pred_ak",-0.387384554882152,0.0634683353737471,-0.0179920333352933,0.930445857072752,0.165545050594667,0.3551454708154,3,FALSE,FALSE,FALSE,FALSE,0,"M2233",1.5974240110281,0.117759047452317,29.6500321998279,1.35999288802982e-07,"Positive","Positive","Negative",FALSE,FALSE,FALSE,3,0,0,FALSE
"3var_global","x14_pink_salmon + x14_pink_salmon_asia + x10_dfa_ssl_est_wholerange_2yr_lead",24,127.865346887142,138.467831360273,0.816306095234834,0.212752732079564,0.443712925608097,"x14_pink_salmon","x14_pink_salmon_asia","x10_dfa_ssl_est_wholerange_2yr_lead",-0.378873926182388,0.46589903418715,0.658473844267895,0.160496036327395,0.0442362612949317,0.842265045523592,3,FALSE,FALSE,FALSE,FALSE,0,"M5148",1.597516371014,0.142727761645207,29.6501245598138,1.35993008501797e-07,"Negative","Negative","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x14_pink_salmon_north_america + x14_pink_salmon_asia + x10_dfa_ssl_est_wholerange_2yr_lead",24,127.865346887142,138.467831360274,0.816306095234832,0.212752732079565,0.443712925608098,"x14_pink_salmon_north_america","x14_pink_salmon_asia","x10_dfa_ssl_est_wholerange_2yr_lead",-0.164485107233979,0.465899034317533,0.19881160466533,0.484493844111736,0.0442362612949321,0.84226504554615,3,FALSE,FALSE,FALSE,FALSE,0,"M5379",1.59751637101417,0.142727761645207,29.650124559814,1.35993008501786e-07,"Negative","Negative","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x14_pink_salmon + x14_pink_salmon_north_america + x10_dfa_ssl_est_wholerange_2yr_lead",24,127.865346887142,138.467831360274,0.816306095234834,0.212752732079564,0.443712925608098,"x14_pink_salmon","x14_pink_salmon_north_america","x10_dfa_ssl_est_wholerange_2yr_lead",0.163869308245339,0.484493844090429,-0.235627666477066,0.160496036417755,0.0442362612949306,0.842265045539011,3,FALSE,FALSE,FALSE,FALSE,0,"M5127",1.59751637101419,0.142727761645208,29.650124559814,1.35993008501784e-07,"Negative","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_copepod_com_e_go_a + x13_hexagram_eai + x15_arrowtooth_flounder_biomass_pred_ak",24,127.866616623082,138.469101096213,0.793496577513478,0.228786877620607,0.417138476048121,"x12_copepod_com_e_go_a","x13_hexagram_eai","x15_arrowtooth_flounder_biomass_pred_ak",0.0480019057251867,0.792142448018264,-0.273954311484372,0.0966360859520083,-0.130101191059099,0.488658506344562,3,FALSE,FALSE,FALSE,FALSE,0,"M1297",1.59878610695367,0.116153312085231,29.6513942957535,1.35906698297269e-07,"Positive","Positive","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"2var_global","x10_californian_s_l_2yr_lead_ws + x15_icsl_risk_eulachon75_shad25",24,127.868077367679,137.292508010463,0.836028501352271,0.223314994906383,0.362853605534903,"x10_californian_s_l_2yr_lead_ws","x15_icsl_risk_eulachon75_shad25",NA,0.236277708401483,0.146304050646688,0.113027928770229,0.481390833945971,NA,NA,2,FALSE,FALSE,TRUE,TRUE,1,"M516",1.60024685155136,0.0618684415720127,29.6528550403512,1.35807472050067e-07,"Negative","Negative",NA,FALSE,FALSE,NA,2,0,0,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x15_halibut_biomass_age8plus_2yr_lead_pred_ak + x15_salmon_shark_go_a_pred_ak",24,127.870100643533,138.472585116664,0.949036754088034,0.103917299577657,0.418830248300375,"x12_dfa_biomass_euph_shelf_sum","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x15_salmon_shark_go_a_pred_ak",-0.351317439131681,0.0759809574665935,-0.157908059352538,0.330264057142066,0.0273345700718975,0.885293483305579,3,FALSE,FALSE,FALSE,FALSE,0,"M2636",1.60227012740486,0.117845084337484,29.6548783162047,1.35670153530627e-07,"Positive","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_copepod_com_e_go_a + x13_hexagram_eai + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,127.871431888799,138.47391636193,0.861734140943645,0.179620822961159,0.420612861261891,"x12_copepod_com_e_go_a","x13_hexagram_eai","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",0.10580536481788,0.514869777820635,-0.285960965464514,0.0800684494711352,-0.110907246773949,0.490893239169536,3,FALSE,FALSE,FALSE,FALSE,0,"M1302",1.60360137267074,0.119627697299,29.6562095614706,1.35579878453724e-07,"Positive","Positive","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x15_sablefish_biomass_pred_ak + x15_sablefish_recruitment_pred_ak + x15_spiny_dogfish_go_a_pred_ak",24,127.874347283851,138.476831756982,0.675983738953288,0.310433323545835,0.427446773767952,"x15_sablefish_biomass_pred_ak","x15_sablefish_recruitment_pred_ak","x15_spiny_dogfish_go_a_pred_ak",0.514159154880882,0.0619155457465124,-0.632577667786252,0.0873826349066265,0.435400079849583,0.0860570682963648,3,FALSE,FALSE,FALSE,FALSE,0,"M7057",1.60651676772261,0.126461609805062,29.6591249565224,1.35382387975996e-07,"Negative","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
